Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Ghost Of Days Gone By,Alter Bridge,3GZkNdTA8YfKT0Wsaefqzu,0.000216,0.519,0.916,0.000194,0.0841,-4.372,0.0428,136.518,0.463,265212,1,1,4,37
Giddy On Up,Laura Bell Bundy,1OQ0dRegnZE0TVA4mwxhsO,0.272,0.756,0.822,3.38e-05,0.097,-2.786,0.0305,108.007,0.55,208067,2,1,4,43
Girl I Love You,Massive Attack,3zkPvQZx6ZflYZtw6PZ82X,0.0115,0.549,0.84,0.751,0.142,-8.935,0.0392,100.026,0.546,326680,7,1,4,52
Girl On a Unmade Bed,Lisbee Stainton,1gS9RYnXeBoiz5YsqANVP8,0.931,0.536,0.302,0.0,0.102,-10.277,0.0312,157.653,0.255,195680,8,0,3,1
Girl Panic!,Duran Duran,6G6aijykTvmNpZ8KWwTAHg,0.000195,0.605,0.933,0.0434,0.0819,-4.11,0.0536,129.02,0.772,274680,4,1,4,26
Girls,Rita Ora,1YNQscOx6OqBQjxgJVhEeW,0.0164,0.728,0.69,0.0,0.104,-4.344,0.0524,94.028,0.415,221153,8,0,4,53
Girls and Boys in School,Neon Trees,1RX6K9yQuBugl1sgU5oIUO,8.18e-05,0.542,0.796,0.129,0.11,-4.89,0.0402,124.006,0.441,211893,6,0,4,27
Girls Fall Like Dominoes,Nicki Minaj,5J1Km4r0SVZjOysB2yb11z,0.174,0.495,0.877,0.0,0.591,-2.297,0.23,176.202,0.413,224000,2,1,4,44
Give a Little,Hanson,6ZkwATX0rlT8x3Zn6HSPP6,0.0272,0.604,0.906,0.000186,0.236,-6.187,0.0723,172.135,0.911,225400,7,1,4,33
Give a Little More,Maroon 5,2TRuBFYZYw0Q7qIVBhqR1T,0.000937,0.753,0.824,0.00018,0.141,-4.301,0.0385,117.95,0.937,180293,0,1,4,43
Give It To Em,Akon,7itCfKLYBNstSX8yrBWcBh,0.0141,0.61,0.75,0.0,0.416,-4.302,0.134,157.796,0.255,306836,7,0,4,26
Give Me a Reason,Three Days Grace,073B0vPoZJi9KqOOJjII9q,0.00497,0.541,0.734,0.0,0.0305,-6.114,0.0357,134.034,0.122,243440,2,0,4,44
Give Me What I Want and Give It to Me Now!,Rufus Wainwright,5TdM2Pfsj1P8h1Qs9o4B9I,0.778,0.443,0.584,0.0405,0.094,-8.056,0.0291,99.446,0.492,128880,2,0,4,10
Giving Up the Gun,Vampire Weekend,40cAeDaZAnPY9bUHf4jYXW,0.00123,0.636,0.879,0.000156,0.0586,-5.204,0.0511,134.034,0.752,286160,9,1,4,48
Glitter Freeze,Gorillaz,4EJFCpthcrP6oOUUXQZ22Z,5.57e-05,0.259,0.73,0.767,0.166,-4.856,0.0536,90.392,0.156,243253,0,1,3,50
Go Do,Jónsi,06ivS38drtNuRCDIg2ww9k,0.247,0.464,0.712,0.000135,0.598,-6.558,0.0453,139.995,0.338,280640,4,1,4,35
God Bless Saturday,Kid Rock,4f1IMlBKDr1Qpg3h9uzcQ4,0.00755,0.624,0.813,0.0,0.168,-2.558,0.0339,115.843,0.833,214373,4,1,4,45
God Bless Us All,N.E.R.D,5miCbO2JPWl4auQalIarbu,0.109,0.679,0.442,3.24e-05,0.452,-7.889,0.0264,81.991,0.535,209533,11,0,4,29
God Help My Man,Joey + Rory,1EyUlCjSmJg4v2RHxRsYKj,0.565,0.613,0.393,0.0,0.307,-7.417,0.0331,141.044,0.236,203213,9,1,3,18
God is Crying,Joe Satriani,2eHf1hQ9PAVhWZeQ2yaFjy,3.83e-05,0.473,0.729,0.752,0.0856,-7.34,0.0393,97.978,0.512,292720,8,1,4,24
God Willin' & the Creek Don't Rise,Ray LaMontagne,65sVzFeXmrjE3Yc16M1ZPl,0.114,0.563,0.492,0.00377,0.112,-7.965,0.0253,122.774,0.231,189133,7,1,4,43
Goddess on the Prairie,Hot Hot Heat,0RKH4cOm2T599nEpC4i0yM,0.665,0.483,0.575,0.0,0.654,-9.644,0.056,126.661,0.66,226429,11,1,4,3
Godly Intersex,Of Montreal,5MZl0E7qKAStvNS1WZRy8v,0.0328,0.628,0.728,0.0,0.0841,-6.374,0.0297,104.994,0.466,211427,1,1,4,19
Going Through Changes,Eminem,0ZqWBTU1EkdVPAMwQgfKiv,0.0197,0.693,0.899,0.0,0.0594,-4.084,0.259,86.048,0.319,298893,0,1,4,59
Gold Teeth on a Bum,The Dillinger Escape Plan,01pNRBcDit8pRRXKAasEIA,0.00176,0.422,0.973,0.00803,0.146,-3.142,0.266,133.117,0.162,322760,8,1,4,31
Golden Platitudes,Manic Street Preachers,3ibZI6zy8nPWvMXVxcKnQM,0.0211,0.54,0.753,0.0,0.139,-3.568,0.0265,96.033,0.476,263773,2,1,4,17
Gone,Rosé,2dHoVW9AxJVSRebPRyV2aA,0.594,0.647,0.377,0.0,0.0768,-6.003,0.0375,79.936,0.653,207164,6,1,4,71
Gone and Never Coming Back,Melanie Fiona,2VC0FEuziY41VF0i8bFp0o,0.222,0.436,0.465,0.0,0.0812,-6.464,0.0325,125.111,0.372,225253,2,1,4,33
"Gone Baby, Don't Be Long",Erykah Badu,0QQDaKW7eRRoqvbLCylzrn,0.158,0.689,0.763,0.00437,0.0856,-3.837,0.222,172.513,0.725,279720,6,0,4,53
Gonna Get Over You,Sara Bareilles,45ou2UBThJA4WtFGIiYLI3,0.0199,0.619,0.799,0.0,0.126,-4.642,0.0301,142.033,0.605,256307,0,1,4,49
Gonna Get This,Hannah Montana,1y6Y28gA3mNHSs7RDLrDKs,0.0214,0.676,0.769,0.0,0.0797,-3.513,0.0464,100.02,0.781,196867,0,1,4,59
Gonorrhea,Lil Wayne,2k79z9A1dbdQ8gQG8M1Zz5,0.0311,0.715,0.745,0.0,0.0823,-5.71,0.25,148.042,0.687,262440,9,1,4,51
Good Evening,The Concretes,460kuaf26RGJ8BLmeMNNrX,0.373,0.637,0.447,0.342,0.0927,-12.365,0.0302,111.992,0.316,387218,10,0,4,12
Good Life,G-Eazy,1Eck97uRMlprKOOJN9oO1E,0.00464,0.565,0.771,0.0,0.0568,-5.22,0.213,168.385,0.573,225526,1,1,4,57
Good Neighbor,The Dillinger Escape Plan,4U9M4GkiwyzITOOIdlv7qo,3.5e-05,0.197,0.993,0.253,0.438,-4.325,0.148,93.002,0.166,150333,11,1,4,28
Good Thing's Gone Bad,James Otto,72AiGNu5yBGypxXV7rC4lv,0.176,0.673,0.661,1.62e-06,0.312,-6.043,0.0261,108.974,0.766,259440,5,0,4,12
Good Time Women,The Rolling Stones,1Y7a8V3ihh9zpmmiqJ3sue,0.0546,0.394,0.956,6.58e-06,0.328,-4.424,0.0477,122.963,0.917,201467,7,1,4,27
Good Times,All Time Low,3aAoy02NwrmZcqXYYjqNh2,0.00388,0.56,0.887,0.0,0.341,-6.314,0.0594,130.026,0.198,224947,7,1,4,52
Goodbye England,Laura Marling,7KMd4njKt3hOh2T2IC0Zzn,0.67,0.376,0.237,0.00314,0.124,-12.101,0.0343,94.228,0.338,225167,2,1,3,44
Goodbye To My Dancer,Jamiroquai,0HQ4z996FIPcZbwF7cOn2C,0.0445,0.619,0.928,0.00262,0.0823,-4.636,0.0433,163.968,0.916,247093,11,1,4,17
Goodnight Laura,Spoon,4Z7yghzJUqihdS11y1kWCb,0.966,0.544,0.143,0.146,0.173,-12.945,0.0435,75.819,0.281,148707,7,1,4,24
Goodnite Dr. Death,My Chemical Romance,1QPY7FhOsWSbvpKuQW6q4O,0.89,0.479,0.281,0.000441,0.523,-7.095,0.115,89.815,0.059,119040,10,1,4,43
Gorgeous,Taylor Swift,1ZY1PqizIl78geGM4xWlEA,0.0713,0.8,0.535,9.48e-06,0.213,-6.684,0.135,92.027,0.451,209680,7,1,4,83
Got a Little Country,Blake Shelton,4Jps94lGFTNLZOkt02AUoO,0.0386,0.628,0.916,0.0034,0.0582,-5.155,0.0379,124.009,0.832,291880,2,1,4,17
Got Nuffin,Spoon,0n2tnCMIlM8Z58NPdXzlQe,0.0563,0.625,0.88,0.0956,0.152,-7.252,0.0316,143.911,0.834,238853,0,1,4,43
Got Your Back,T.I.,2aZ8Mfrh353IAYOrXrDtBA,0.0117,0.553,0.472,0.0,0.398,-12.819,0.501,146.841,0.652,274526,8,1,4,53
Gotta Be Somebody,Shayne Ward,2a3Qx4aeWt5wwU9gbaRuGv,0.261,0.621,0.885,0.0,0.111,-4.276,0.0366,120.029,0.743,221920,0,1,4,30
Gotten,Slash,2U3uQjCpyOjmgUzH0I9Iqt,0.156,0.547,0.48,7.29e-05,0.128,-8.208,0.0301,130.408,0.0677,303280,4,1,4,34
Grammy,Soulja Boy,1NSoSrE7o0jhJeUklkd44E,0.574,0.65,0.701,0.0,0.337,-3.1,0.027,99.996,0.196,173093,0,1,4,30
Green Is The Colour,The Coral,6Z3sZgxkEgOAHE9IiKRZ5V,0.17,0.505,0.847,0.000313,0.397,-8.284,0.0347,129.053,0.723,202467,6,0,4,0
Green Light,Lorde,6ie2Bw3xLj2JcGowOlcMhb,0.0209,0.594,0.721,8.55e-06,0.0879,-7.812,0.0957,128.942,0.253,234653,2,1,4,75
Greenback Boogie,Ima Robot,2a6lmAMwH4RjNGDY01kytd,0.42,0.548,0.54,0.0144,0.643,-9.912,0.0391,142.914,0.284,297706,10,1,4,53
Greener,Arrested Development,3oYV3PvvVJjbGl5KoKanOW,0.0967,0.702,0.5,1.22e-05,0.0809,-7.706,0.166,98.038,0.463,339213,11,1,4,5
Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,0.148,0.704,0.558,0.0,0.107,-7.273,0.0542,110.444,0.245,222091,2,0,4,80
Grito Mundial,Daddy Yankee,2hQlAXQdmuWfdG97gkjJZc,0.014,0.721,0.981,0.0,0.0636,-5.642,0.0655,118.975,0.829,185453,7,1,4,41
Grizelda,Yeasayer,5P31gaQQcHAxxE93ydLCka,0.215,0.457,0.647,0.247,0.107,-7.462,0.0377,132.042,0.328,160547,11,1,4,17
Groove Me,Maximum Balloon,26f7RjObcCCcq1CzWU4qci,0.00292,0.691,0.903,2.97e-05,0.249,-4.476,0.0339,119.955,0.59,224760,9,0,4,28
Groovy Little Summer Song,James Otto,7xqBGMYH1mPambmXtL1ek9,0.0368,0.671,0.748,6.59e-05,0.307,-4.978,0.0232,97.679,0.756,217160,4,1,4,29
Grown Man,Gucci Mane,47BGiei0KNQSYcZ6bTvqjv,0.119,0.6,0.868,0.0,0.278,-3.8,0.0432,138.956,0.436,215120,7,1,4,23
Guantanamera,Sage The Gemini,71jX2UDOVLTJCIQMgGVstb,0.0985,0.804,0.459,2.84e-06,0.174,-7.342,0.046,120.005,0.278,212587,6,0,3,33
Gucci Time,Gucci Mane,7skGPVo87J6F5e6tiMMNyL,0.42,0.753,0.544,0.0,0.63,-11.768,0.479,140.151,0.629,218784,7,1,4,31
Guilty,Paloma Faith,0TYYcnE0bCIdjexluBwqIg,0.00152,0.252,0.726,0.0,0.294,-4.284,0.0446,186.921,0.365,259427,4,0,3,43
Guns and Horses,Ellie Goulding,6LGWlKZOp1Qi8rmjaOJdub,0.0746,0.568,0.83,0.0,0.655,-4.906,0.0378,143.999,0.776,214693,4,0,4,30
Gypsy Lou,Bob Dylan,2JmjVXB5O0SQdNbnahcM9j,0.866,0.627,0.237,0.000341,0.195,-15.516,0.0423,114.486,0.636,223187,5,1,4,14
Had Enough,Lifehouse,05biEglR0KiYJsNSbxrTfL,0.00108,0.536,0.882,0.0,0.176,-3.6,0.0384,134.011,0.325,223587,11,1,4,29
Hallucinations,Angels & Airwaves,0yGrVvkJl1lMo4CcQShHd7,0.016,0.407,0.963,2e-06,0.191,-3.605,0.111,153.98,0.261,279347,0,1,4,37
Hammerhead,Jeff Beck,6JXGqMLXr0WhiJ6rtI8S4W,0.00629,0.299,0.715,0.483,0.233,-4.575,0.0469,112.608,0.348,255320,7,1,4,36
Hand Cover Bruise,Trent Reznor and Atticus Ross,1v0uVPU6BWcbog5BiWLWVa,0.971,0.204,0.154,0.945,0.103,-25.379,0.0421,114.21,0.0389,258637,2,1,3,53
Hand Me Down Your Love,Hot Chip,1fkoV0HHZE0kUE1AL8pBGh,0.0492,0.737,0.715,0.00373,0.076,-4.559,0.045,125.038,0.621,273308,0,0,4,28
Hands,The Ting Tings,7sLAbo70sbdLXGog7X82tu,0.0279,0.777,0.897,7.28e-06,0.146,-3.744,0.0304,129.971,0.798,199400,7,0,4,44
Hands All Over,Maroon 5,1B8KtgxuqcPkG5ZjaS2cuA,0.00904,0.651,0.791,0.0,0.104,-4.703,0.0398,86.453,0.725,192853,5,0,4,31
Hang On,Needtobreathe,7iUNwLdjPrcteXLNq1fBlZ,0.005,0.536,0.862,0.000335,0.058,-4.12,0.0523,127.978,0.528,255173,8,1,4,52
Hang With Me,Robyn,6rW8q1p2GCjGMRAlnxBeo7,0.00973,0.654,0.818,0.00122,0.107,-6.152,0.035,114.97,0.245,259507,7,1,4,42
Happiness,The 1975,35lxFAny9XDBkvE6r9j4uG,0.0529,0.662,0.905,0.0521,0.202,-5.036,0.0383,117.997,0.857,303904,11,1,4,67
Happy Tears,Cheryl Cole,7JDi2SRjSJKWpWZfDpsQBl,0.000894,0.622,0.734,0.0,0.139,-4.489,0.0406,122.888,0.593,233027,5,0,4,11
Hard Enough,Brandon Flowers,6hcTZLw1mEgWqXOv1DNETP,0.133,0.557,0.783,0.0,0.35,-7.25,0.038,132.493,0.38,245027,11,1,4,38
Hard Hat and a Hammer,Alan Jackson,4wLe9IeNMUovE9UWg9fiSB,0.231,0.754,0.621,3.1e-05,0.218,-7.489,0.0294,124.944,0.666,168813,4,1,4,53
Hard Times,Paramore,0w5Bdu51Ka25Pf3hojsKHh,0.00647,0.695,0.818,4.87e-06,0.0219,-5.379,0.0334,119.965,0.916,182693,5,0,4,75
Harlow's Song (Can't Dream Without You),Good Charlotte,7KBNdugbQ2GfPwO45kZGEI,0.251,0.471,0.674,0.0,0.238,-4.947,0.0313,139.869,0.232,214360,3,1,4,34
Harm's Swift Way,Robert Plant,7zyhgGwuarsYDiMwZdzODp,0.122,0.645,0.674,0.00564,0.512,-6.836,0.0271,114.934,0.627,256840,10,1,4,16
Haterade,Gucci Mane,6NZVSz9PZZL2jz5wEWsCrg,0.77,0.717,0.74,0.0,0.116,-6.888,0.0674,109.983,0.0666,286280,10,0,4,29
Haunted,Rickie Lee Jones,1chvhJ0B7zarJJYtSau0rF,0.222,0.758,0.315,0.308,0.107,-10.689,0.039,79.989,0.513,322133,1,0,3,6
Haywire,Josh Turner,5LKOCNFiOVPDz0EAcfE1v6,0.382,0.532,0.929,3.92e-05,0.0686,-7.533,0.0844,175.669,0.934,204293,8,1,4,24
Hazel,Ruth Gerson,3D2mDjO3diyQ2KQVDA9Nkv,0.188,0.405,0.316,0.426,0.116,-13.643,0.0337,122.063,0.0524,375536,4,0,3,0
Hazy Daze,Stone Temple Pilots,3LCHG1uK4F9Ar5ljHxF0xQ,0.000397,0.449,0.907,3.47e-06,0.217,-4.395,0.0396,95.222,0.779,179053,5,1,4,16
He Would Have Laughed,Deerhunter,1mQ9pMKMYlgLRKT71QBcfL,0.461,0.354,0.668,0.72,0.159,-7.9,0.0392,118.54,0.372,449373,4,1,4,46
Head First,Goldfrapp,1YcXnkskUabn4vMMtznwbz,0.107,0.691,0.688,0.000366,0.0909,-6.598,0.026,97.516,0.684,270387,10,1,4,23
Healing Begins,Tenth Avenue North,0PjyOURxQ6wiHaBYXf53G2,0.0142,0.541,0.583,0.0,0.102,-7.047,0.0285,96.008,0.276,237280,2,1,4,44
Hear Me Now,Hollywood Undead,77txLja5o2kPKDH1iElMux,0.0002,0.458,0.838,0.000101,0.887,-3.794,0.0348,85.992,0.359,214267,7,1,4,58
Heart in Your Heartbreak,The Pains of Being Pure at Heart,5jTEWDfM9CQO7twh9a299R,2.72e-05,0.512,0.879,0.736,0.177,-4.698,0.0437,157.967,0.523,225160,1,0,4,29
Heart Is Hard to Find,Jimmy Eat World,11rnrqU9FYA5Wrgey0wBm6,0.0095,0.522,0.785,0.0,0.174,-5.764,0.0296,109.019,0.622,198507,2,1,4,28
Heart of Gold,Ashlyne Huff,72i7uzzu8ImxvCxK6AX4bX,0.0389,0.609,0.719,0.0,0.133,-3.849,0.0657,128.027,0.398,216712,9,0,4,17
Heart Of Mine,The Young Veins,1EVF5JZgPVMw0MSvf2fDBZ,0.673,0.481,0.751,2.55e-05,0.259,-7.732,0.0288,85.683,0.755,181253,9,0,4,33
Heart Vacancy,The Wanted,48MCUmpSODRPn9sBey6Orh,0.178,0.579,0.662,0.0,0.105,-5.201,0.0315,84.018,0.276,224187,1,1,4,45
Heartbeat,James Arthur,2RSHP21KqTUkCfy4xgwuN1,0.499,0.438,0.435,0.0,0.118,-9.967,0.0442,137.247,0.433,231723,5,1,4,64
Heartless,The Weeknd,6bnF93Rx87YqUBLSgjiMU8,0.0236,0.537,0.746,1.01e-06,0.156,-5.507,0.15,170.062,0.252,198267,10,0,4,84
Heaven Nor Hell,Volbeat,5Hgx4ssabqTTD1fmGFTmi2,0.000621,0.411,0.767,0.00842,0.134,-4.211,0.056,134.408,0.659,322613,3,1,4,61
Heaven on Earth,Boston,0foU3nnylSVkq1xYbg3H6D,0.00354,0.435,0.815,0.000299,0.33,-7.884,0.0419,117.449,0.543,217627,3,1,4,31
Heaven or Hell,The Morning Of,3CCfCw9KLuZTh8fJ3lyWLu,0.312,0.511,0.52,0.000249,0.129,-8.046,0.0289,116.889,0.175,318227,7,1,3,6
Heavy,Anne-Marie,1Z8nMyUbxQ65Zq32mymwER,0.107,0.582,0.47,0.0,0.174,-8.629,0.0303,100.814,0.494,172002,5,1,4,0
Heavy in Your Arms,Florence + the Machine,3YZ4ccGSysav9mPqbni9JU,0.51,0.324,0.802,0.0022,0.0868,-5.912,0.0673,79.669,0.296,285493,9,0,4,50
Helicopter,Deerhunter,1hqOqF2CFZoKri1bpqGT1U,0.219,0.503,0.718,0.511,0.258,-7.202,0.039,73.989,0.419,298173,4,1,4,43
Helium Hearts,Jason Reeves,7wZCpOXr7ofwVwiWWLUeis,0.166,0.627,0.773,2.51e-06,0.12,-5.437,0.0271,109.986,0.549,248600,0,1,4,25
Hell of a Life,Kanye West,3rCNmRonlHN1TXQLcG3dSk,0.00142,0.449,0.813,0.000172,0.106,-5.478,0.129,177.962,0.452,327787,8,1,4,67
Hello,Erykah Badu,1rqduvolf1CVHSzY519bPp,0.643,0.437,0.526,0.0,0.325,-5.876,0.174,76.162,0.394,319959,11,0,4,52
Hello World,Lady A,2zdltIgwTAWGXHHJGTPKqv,0.0555,0.427,0.531,0.00106,0.0835,-6.985,0.0297,111.079,0.145,326107,8,1,4,44
Hemingway's Whiskey,Kenny Chesney,0NDPfSOj6gQS3Xn2jdeivi,0.845,0.685,0.196,0.00653,0.106,-13.927,0.0324,75.971,0.475,209307,3,1,4,35
Her Name Is Alice,Shinedown,1miLPQIL3g1n2DiMbnIKEh,0.0165,0.549,0.706,0.0,0.121,-5.269,0.0318,94.996,0.144,218733,10,1,4,46
Her Words Destroyed My Planet,Motion City Soundtrack,6bfAjunNI6CQE3YHE5taQN,0.00195,0.545,0.941,0.0,0.247,-3.541,0.134,136.037,0.43,218587,4,1,4,39
Here Goes,Bebo Norman,2fgQGUNkY5GIqPyafzUsMO,0.0125,0.535,0.733,0.0,0.256,-6.017,0.0243,87.97,0.403,204387,2,1,4,25
Here We Are Juggernaut,Coheed and Cambria,5o6pLYbAHFooqKSqzDdBIO,7.79e-05,0.28,0.988,0.0303,0.103,-3.328,0.14,160.035,0.191,224067,6,0,4,42
Heroin Addict Sister,Elizabeth Cook,39vKCeHq56BxIYtsUpbrLA,0.644,0.69,0.399,0.0,0.12,-6.682,0.027,108.872,0.371,241400,7,1,4,11
Hesitate,Jonas Brothers,7fiFJADUcHwTdYLmnZeLAy,0.227,0.622,0.485,0.0,0.0889,-7.259,0.0322,118.051,0.236,208840,2,1,4,59
Hey,Lil Jon,5l9D0ugfAeQ6cgiYb2ay65,0.000574,0.689,0.76,1.3e-06,0.109,-3.546,0.0603,132.024,0.512,215173,0,1,4,39
Hey Baby (Drop It to the Floor),Pitbull,3rfhI32Il2hVRKDkuGeeen,0.0434,0.595,0.912,0.0,0.259,-3.428,0.0884,128.024,0.762,234453,10,0,4,77
Hey Cutie,Soulja Boy,4eUJJtvEwDn45jG0gZdLdZ,0.102,0.636,0.664,0.0,0.275,-4.8,0.0297,68.001,0.585,195453,1,0,4,23
Hey Hey Hey,Katy Perry,3tqwKg0W8XfYORNrP4aIhu,0.0516,0.653,0.703,0.0,0.0521,-5.632,0.0982,134.064,0.488,214960,9,1,4,49
Hey You,Disturbed,4htDVrtEQig7ONhZCkumo9,4.72e-05,0.5,0.982,4.28e-05,0.0447,-3.496,0.0727,103.033,0.507,268482,1,1,4,59
Hickory Dichotomy,Stone Temple Pilots,37CFvZhvcIsMk9TgG4Pkbp,0.000301,0.591,0.881,1.54e-05,0.326,-4.768,0.0329,113.959,0.743,202520,0,1,4,17
Hidden Away,Josh Groban,2y9zrohlKF6eZnVgrGcToP,0.631,0.312,0.289,0.0,0.115,-7.436,0.0289,145.089,0.168,234947,0,1,4,30
High Horse,Kacey Musgraves,2U2Z1IXnmJIvlknWizFykZ,0.0325,0.725,0.674,3.55e-06,0.0531,-5.254,0.0363,120.057,0.773,213693,11,0,4,62
Higher,Michael Bublé,1a5KFrCyfZLa6EeOU6kr7S,0.0314,0.684,0.821,6.65e-05,0.265,-5.497,0.0477,126.029,0.883,185388,10,0,4,61
Higher Window,Josh Groban,3lLueaPbAD90JeqRVRQd2c,0.635,0.348,0.307,0.0,0.319,-6.617,0.0273,146.34,0.18,276360,0,1,4,35
History,Joel Corry,6dq1kRF6SFp0T85YkGA83N,0.155,0.674,0.86,3.21e-06,0.359,-3.318,0.0369,122.975,0.771,176610,8,1,4,0
History Lesson,Motion City Soundtrack,05tIdQqw8EYPBpZEYusJqh,0.0273,0.55,0.733,0.0,0.148,-2.525,0.0452,104.96,0.562,155147,8,1,4,26
Hit It Again,3OH!3,4ZWiwt6iGdCo31GTZrH39L,0.00632,0.592,0.794,4.6e-05,0.209,-3.052,0.061,147.057,0.724,183874,4,0,4,7
Hitchhiker,Demi Lovato,7o4K9q9MXhBpG8mP8OxYey,0.342,0.692,0.41,5.39e-06,0.115,-5.957,0.0662,131.905,0.551,223533,2,1,4,43
Hold My Beer,Trace Adkins,7bLREO1LT5XtqTKU85xyxm,0.00289,0.582,0.864,0.000179,0.36,-4.628,0.0501,111.987,0.625,202147,2,1,4,25
Hold My Hand,Lady Gaga,0oWraSo5ASJ0h1BEagTyEw,0.0387,0.519,0.617,0.0,0.401,-4.287,0.0313,147.708,0.222,225300,7,1,3,75
Hold On,Katy Nichole,27oqAdEmp480usR8hPV5Iq,0.764,0.387,0.494,0.0,0.102,-5.369,0.0334,135.98,0.179,235652,5,1,4,58
Hold You (Hold Yuh),Gyptian,0j55p8YRAPG8yajtNyjt6A,0.321,0.69,0.621,2.81e-05,0.0884,-3.583,0.06,66.858,0.497,233253,8,1,3,68
Holding All These Lies,Korn,5XJ8fKMCxnOsAXjwwbdwea,0.00261,0.503,0.984,0.00116,0.422,-4.372,0.0703,129.661,0.334,278173,4,1,4,30
Holding Up the Sky,Mary Chapin Carpenter,6I5kHAxqtOY4aatvf7uYxo,0.624,0.721,0.402,0.0663,0.0896,-12.238,0.0371,103.991,0.537,288507,8,1,4,12
Holding You Down (Goin' In Circles),Jazmine Sullivan,5UdicZrmNt418AmwNixCJP,0.082,0.724,0.872,0.0,0.316,-2.706,0.14,95.09,0.783,216960,8,0,4,54
Holiday,Naomi Cowan,0QVp316ekS6zPfkJHakK7U,0.0781,0.712,0.489,0.000139,0.269,-14.425,0.0665,82.499,0.909,199506,8,1,4,7
Hollywood,Gorillaz,0P2Dxoy0mdzM9NlFQoLZbc,0.0249,0.685,0.631,7.67e-05,0.211,-10.338,0.0926,104.126,0.72,293493,7,1,4,51
Hollywood Tonight,Michael Jackson,6J69x61f9wuyBBxjmYGFqb,0.00534,0.805,0.743,2.84e-05,0.0901,-4.895,0.0533,114.074,0.822,270373,9,0,4,51
Holy Toledo,Crystal Bowersox,3pCO77EJAoyfPWpZnkGb5Q,0.00864,0.483,0.738,0.000134,0.0871,-4.741,0.0352,154.043,0.357,231067,1,1,3,15
Home,Machine Gun Kelly,0OI7AFifLSoGzpb8bdBLLV,0.00413,0.653,0.718,0.0,0.0537,-5.232,0.213,82.034,0.216,202805,3,0,4,73
Home Sweet Home,Shelby Lynne,4bxIWwHGUDa6Odi3oMYeAB,0.859,0.595,0.277,0.000553,0.192,-11.209,0.0302,89.92,0.3,212653,3,1,4,1
Homecoming Queen,Laura Bell Bundy,5R1LzPzbkRcadnyJ5Y62CT,0.651,0.623,0.5,0.00109,0.148,-7.479,0.0274,131.997,0.304,271440,11,1,4,7
Honey,John Legend,1ei5bZDXeMNU4rw3iEQ2zX,0.0371,0.547,0.59,0.0,0.215,-4.224,0.0431,90.0,0.23,140017,9,0,4,48
Hoodie,Omarion,3thlWw3wZTDvOmQlhfgrkO,0.0817,0.674,0.563,0.0,0.354,-4.964,0.0582,81.991,0.402,215147,10,0,4,13
Hope She Cheats on You (With a Basketball Player),Marsha Ambrosius,0ocQiHwHrvLUcon6p3lJNa,0.0596,0.501,0.666,0.0,0.123,-7.312,0.414,163.925,0.392,243653,6,0,4,33
Horchata,Vampire Weekend,76BIj06DoRIuJLtchonDcd,0.0801,0.834,0.787,0.0,0.356,-7.119,0.139,119.976,0.836,206733,0,1,4,49
Hot 'N' Fun,N.E.R.D,3o3kju9CMP1JxKsjLOpQhp,0.000843,0.749,0.649,0.000601,0.115,-4.545,0.0344,120.033,0.807,204013,1,1,4,49
Hot Tottie,Usher,1Vot6YSxInL52SGTN0XN9n,0.00155,0.654,0.866,5.38e-06,0.0928,-4.332,0.286,87.525,0.669,299333,6,0,4,45
House Of Cards,Robert Plant,4Tn8FJleLA91v9tuUC0hLt,0.159,0.498,0.57,6.03e-05,0.132,-4.985,0.03,121.238,0.417,193067,7,1,4,17
House Party,Mist,5rnqbmSmvqKzDsGZoqeuTN,0.198,0.786,0.509,2.15e-05,0.338,-9.942,0.355,106.975,0.34,170467,2,1,4,43
How Bad We Need Each Other,Marc Scibilia,2nxmj0bOGYbIRMWn2xSsvB,0.0729,0.673,0.691,0.0,0.0803,-6.228,0.0557,91.034,0.656,193065,4,0,4,34
How Did We Get Here,Fat Joe,5RqU53tKSKDE3fQRT9rVVs,0.0409,0.481,0.886,0.0,0.363,-3.935,0.216,88.317,0.427,260413,7,1,4,21
How Dirty Girls Get Clean,Hole,4bVyL1AYK1AZNLnKmo5bBE,9.08e-05,0.352,0.93,0.00102,0.188,-4.547,0.0836,149.142,0.233,294560,9,0,4,27
How I Got Over,The Roots,51bnnsURQ9bITMraBp4Vbu,0.00575,0.637,0.793,0.0,0.597,-4.538,0.0821,122.251,0.81,213773,5,0,4,44
Howlin' For You,The Black Keys,0grFc6klR3hxoHLcgCYsF4,0.028,0.705,0.735,0.0783,0.112,-6.646,0.0931,132.627,0.448,191800,11,1,4,71
Huckleberry Crumble,Stone Temple Pilots,3SYBs2NsCw53OF7GmnDfaT,0.00202,0.487,0.855,0.0,0.17,-4.365,0.0395,129.085,0.663,190813,2,1,4,19
Human,Cody Johnson,5AihIu9yF3flkw1jFMyfwW,0.176,0.4,0.647,5.79e-05,0.11,-7.279,0.0337,84.08,0.274,221520,2,1,4,71
