Track Name,Artist Name,Release Year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,Popularity
Behind The Mask,Michael Jackson,2010.0,0.756,0.913,5.0,-2.567,0.0,0.0382,0.00586,0.0024,0.363,0.453,115.698,5.028883333333333,45
Believe,Meek Mill,2012.0,0.701,0.71,9.0,-5.209,1.0,0.068,0.00126,0.0,0.32,0.138,143.971,3.988,47
Belinda,Ben Folds,2010.0,0.361,0.416,10.0,-8.072,1.0,0.0388,0.419,0.000184,0.166,0.215,140.85,6.22355,16
Best Friend,Saweetie,2021.0,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,2.5980666666666665,72
Best Of Joy,Michael Jackson,2010.0,0.731,0.677,8.0,-4.797,1.0,0.027,0.172,1.27e-06,0.1,0.784,98.706,3.03845,40
Best Of Me,Alicia Keys,2021.0,0.739,0.849,5.0,-7.563,1.0,0.0626,0.115,0.00361,0.103,0.809,79.98,3.9833166666666666,39
Best Places to Be a Mom,Taking Back Sunday,2011.0,0.306,0.914,3.0,-5.742,1.0,0.0623,0.00399,0.0,0.159,0.188,179.435,3.5262166666666666,33
Best Winter,Tom McRae,2010.0,0.657,0.386,7.0,-9.117,1.0,0.0322,0.933,0.000408,0.0896,0.491,130.073,2.4542166666666665,17
Bet I,B.o.B,2010.0,0.825,0.877,6.0,-4.556,1.0,0.118,0.103,0.0,0.33,0.963,133.973,4.298666666666667,33
Better Than a Hallelujah,Amy Grant,2010.0,0.616,0.488,7.0,-7.513,1.0,0.0265,0.473,5.34e-05,0.106,0.501,75.0,3.7066166666666667,41
Better Than Revenge,Taylor Swift,2023.0,0.496,0.885,11.0,-2.969,0.0,0.0803,0.000886,0.0,0.191,0.665,145.863,3.6717833333333334,79
Better Than Today,Kylie Minogue,2010.0,0.804,0.798,10.0,-6.178,1.0,0.0255,0.27,0.0319,0.0854,0.826,108.988,3.425333333333333,34
Between Bare Trees,The Choir,2010.0,0.577,0.432,6.0,-7.63,0.0,0.0232,0.00415,0.0122,0.128,0.435,98.001,4.257116666666667,4
Between the Lines,Stone Temple Pilots,2010.0,0.46,0.934,0.0,-4.566,1.0,0.047,2.56e-05,8.94e-06,0.376,0.779,137.022,2.8437833333333336,33
Beyond Our Suffering,As I Lay Dying,2010.0,0.463,0.985,6.0,-4.345,0.0,0.231,2.44e-05,0.0167,0.236,0.0941,114.949,2.82955,32
BF Bass (Ode To Olympia),Bryan Ferry,2010.0,0.726,0.885,2.0,-4.511,1.0,0.0301,0.144,1.39e-05,0.0992,0.811,115.988,4.15555,13
Big Night,Big Time Rush,2010.0,0.607,0.733,6.0,-4.13,0.0,0.0312,0.000486,1.59e-06,0.313,0.57,140.097,3.268883333333333,42
Bigger Than Us,Michael Rice,2019.0,0.519,0.545,0.0,-8.124,1.0,0.0345,0.0146,0.0,0.0861,0.568,82.025,2.9683,35
Billionaire,Glee,2010.0,0.791,0.721,6.0,-5.588,0.0,0.094,0.259,0.0,0.104,0.66,87.032,3.524,44
Bionic,Christina Aguilera,2010.0,0.422,0.933,2.0,-2.439,1.0,0.196,0.0654,0.0,0.382,0.854,175.99,3.35445,39
Birthday,Disclosure,2020.0,0.692,0.728,5.0,-8.686,0.0,0.0822,0.0926,4.58e-06,0.125,0.668,136.205,3.6586666666666665,45
Birthday Boy,Drive-By Truckers,2010.0,0.336,0.977,2.0,-2.484,1.0,0.111,0.282,0.154,0.375,0.253,134.674,3.598,19
Bitter Divisions,Against Me!,2011.0,0.495,0.929,2.0,-4.047,1.0,0.0335,2.62e-05,0.218,0.181,0.329,131.458,4.026,23
Bitter Pill,Mt. Desolation,2010.0,0.538,0.772,4.0,-4.495,0.0,0.033,0.013,4.25e-06,0.349,0.567,121.987,4.085116666666667,6
Bittersweet,Ellie Goulding,2012.0,0.548,0.751,11.0,-5.72,1.0,0.0435,0.422,0.0,0.0437,0.317,150.006,3.9362166666666667,41
Bittersweet Memories,Bullet For My Valentine,2010.0,0.443,0.872,3.0,-4.205,1.0,0.0444,8.21e-05,3.37e-06,0.229,0.211,142.045,5.147116666666666,54
Black and Yellow,Wiz Khalifa,2011.0,0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,3.6277833333333334,77
Black Country,Black Country Communion,2010.0,0.262,0.841,4.0,-8.574,1.0,0.103,0.00462,0.316,0.143,0.428,91.842,3.2502166666666668,32
Black Rain,Keane,2012.0,0.444,0.47,3.0,-11.219,1.0,0.0319,0.674,0.789,0.103,0.346,131.915,3.776,22
Black Sheep,Yonder Mountain String Band,2015.0,0.63,0.695,5.0,-9.223,1.0,0.0267,0.565,0.86,0.0979,0.743,105.059,5.20245,8
Black Water,Ruth Gerson,2020.0,0.337,0.326,6.0,-12.221,0.0,0.0349,0.364,0.000176,0.11,0.126,170.007,7.586833333333334,0
Blackbird,Madness,2016.0,0.558,0.673,7.0,-4.899,1.0,0.0341,0.469,0.000455,0.377,0.341,106.351,4.066,17
Blackout,Garbage,2016.0,0.575,0.8,4.0,-4.731,1.0,0.0386,0.00297,0.311,0.137,0.312,124.033,6.543116666666666,22
Blah Blah Blah,Kesha,2010.0,0.752,0.836,10.0,-3.173,1.0,0.115,0.0843,0.000425,0.424,0.519,120.003,2.86755,69
Blame Game,Kanye West,2010.0,0.419,0.581,10.0,-5.964,0.0,0.0688,0.306,6.3e-05,0.11,0.636,80.305,7.8311166666666665,65
Blame It on Waylon,Josh Thompson,2010.0,0.653,0.826,2.0,-5.352,1.0,0.0315,0.0353,0.0,0.193,0.669,122.055,3.5441333333333334,48
Blame the Machines,Duran Duran,2011.0,0.576,0.736,6.0,-4.527,0.0,0.0335,0.000396,0.000555,0.0711,0.45,144.989,4.158883333333334,20
Blazin,Nicki Minaj,2010.0,0.554,0.903,6.0,-3.454,1.0,0.22,0.167,0.0,0.418,0.552,140.03,5.03,48
Bleeding Heart,Jimi Hendrix,2013.0,0.505,0.617,8.0,-8.517,1.0,0.0479,0.637,0.00405,0.128,0.756,144.962,3.971783333333333,40
Bliss,Buckcherry,2010.0,0.368,0.91,11.0,-3.861,1.0,0.0651,0.0113,8.4e-06,0.0987,0.639,187.048,3.9028,15
Blood is Blood,Mary Gauthier,2011.0,0.536,0.267,9.0,-8.795,1.0,0.0285,0.873,0.00387,0.103,0.155,142.703,4.813116666666667,2
Blood Like Lemonade,Morcheeba,2010.0,0.652,0.588,5.0,-9.645,1.0,0.103,0.0009,0.385,0.2,0.627,168.061,4.88845,55
Bloodbath & Beyond,Soulfly,2010.0,0.255,0.97,11.0,-3.28,0.0,0.217,6.26e-05,0.091,0.342,0.188,164.972,2.5513333333333335,14
Bloodbuzz Ohio,The National,2010.0,0.402,0.835,9.0,-6.367,1.0,0.043,0.0558,0.18,0.103,0.69,157.066,4.598883333333333,51
Blow,Ed Sheeran,2019.0,0.631,0.796,1.0,-5.35,1.0,0.0401,0.000245,0.0115,0.38,0.596,92.469,3.485333333333333,64
Blowin' Me Kisses,Soulja Boy,2010.0,0.702,0.863,1.0,-3.18,0.0,0.0891,0.165,0.0,0.0638,0.836,154.007,3.3251166666666667,48
Blue Beard,Band of Horses,2010.0,0.431,0.454,2.0,-8.23,1.0,0.0255,0.429,3.93e-06,0.248,0.299,137.9,3.3726666666666665,37
Blue Blood Blues,The Dead Weather,2010.0,0.547,0.943,2.0,-2.502,1.0,0.244,0.00463,0.00796,0.685,0.515,92.258,3.371783333333333,43
Blue Skies,Lenka,2015.0,0.633,0.53,11.0,-10.668,0.0,0.0759,0.0701,0.000259,0.151,0.214,170.009,3.4404,49
Blue Sky,Common,2011.0,0.387,0.775,3.0,-5.349,0.0,0.0515,0.0933,0.0,0.352,0.162,122.43,4.06555,33
Body Parts,Plain White T's,2010.0,0.511,0.426,1.0,-10.228,1.0,0.0261,0.653,1.3e-06,0.114,0.144,76.487,3.584216666666667,19
Body Shots,Kaci Battaglia,2010.0,0.951,0.951,11.0,-4.622,0.0,0.0737,0.0643,0.000139,0.0556,0.968,122.01,4.06195,36
Bollywood,Liz Phair,2010.0,0.703,0.962,8.0,-5.605,1.0,0.136,0.417,0.00908,0.17,0.752,105.953,2.7046666666666668,10
"Bon, Bon",Pitbull,2011.0,0.811,0.897,5.0,-7.829,1.0,0.212,0.166,0.0,0.206,0.766,127.997,3.6059,56
Boomerang,Jana Kramer,2015.0,0.639,0.959,3.0,-2.968,0.0,0.0334,0.0262,0.000125,0.166,0.698,118.016,3.699333333333333,24
Boots,Hardy,2020.0,0.544,0.871,2.0,-3.831,1.0,0.0392,0.181,0.0,0.0862,0.511,104.018,3.2317,66
Boots & Boys,Kesha,2010.0,0.723,0.898,9.0,-3.572,1.0,0.084,0.0191,0.0,0.311,0.695,126.016,2.9391166666666666,41
Born Again,Rihanna,2022.0,0.465,0.26,0.0,-8.179,0.0,0.031,0.475,0.0,0.138,0.259,116.642,3.55555,57
Born Free,Kid Rock,2010.0,0.592,0.917,9.0,-1.278,1.0,0.0275,0.00637,1.3e-06,0.112,0.682,127.439,4.408883333333334,54
Born To Be Your Woman,Joey + Rory,2010.0,0.542,0.342,11.0,-8.197,1.0,0.0271,0.712,0.000298,0.173,0.351,128.914,3.291333333333333,33
Bottoms Up,The Boyboy West Coast,2019.0,0.845,0.791,3.0,-3.674,1.0,0.161,0.0186,0.107,0.0957,0.843,117.987,3.2733333333333334,49
Bound to You,Christina Aguilera,2010.0,0.286,0.411,4.0,-4.94,0.0,0.0315,0.834,0.0,0.132,0.0703,164.1,4.397116666666666,52
Bow Chicka Wow Wow,Mike Posner,2011.0,0.626,0.67,7.0,-5.381,1.0,0.0534,0.318,0.0,0.0429,0.523,73.422,3.7208833333333335,55
Boxer,The Gaslight Anthem,2010.0,0.476,0.957,10.0,-2.939,1.0,0.0959,0.00136,0.00049,0.275,0.87,172.069,2.78245,38
Boy Falls From the Sky,Reeve Carney,2011.0,0.45,0.777,10.0,-4.597,0.0,0.0318,0.0164,0.0,0.19,0.199,103.017,4.440666666666667,21
Boyfriend,Usher,2023.0,0.759,0.599,8.0,-7.221,1.0,0.0898,0.081,0.0,0.0558,0.682,127.109,3.779,60
Boys In The Summer,Jessie James Decker,2010.0,0.643,0.96,8.0,-2.436,1.0,0.0671,0.0547,0.0,0.181,0.926,107.998,3.0433333333333334,28
Brainwashed,Devlin,2010.0,0.435,0.952,4.0,-4.177,0.0,0.311,0.0109,0.0,0.107,0.464,175.104,3.3606666666666665,36
Break My Bank,New Boyz,2011.0,0.742,0.762,8.0,-4.043,1.0,0.0575,0.0202,0.0,0.0921,0.367,91.009,2.9542166666666665,36
Break Open the Sky,tobyMac,2010.0,0.63,0.783,11.0,-6.17,1.0,0.0682,0.0228,0.0,0.1,0.799,87.025,4.36645,26
Break Ya Back,Timbaland,2012.0,0.637,0.744,6.0,-6.58,1.0,0.119,0.00252,0.826,0.32,0.537,161.766,4.460883333333333,14
Breakdown,Prince,2014.0,0.623,0.536,4.0,-5.1,1.0,0.0399,0.85,0.0,0.146,0.227,121.945,4.069066666666667,27
Breaking Point,Bullet For My Valentine,2013.0,0.319,0.967,5.0,-3.485,1.0,0.124,0.000485,0.000102,0.315,0.269,147.951,3.70755,45
Breathe,Jax Jones,2023.0,0.724,0.734,11.0,-5.539,0.0,0.0383,0.0249,0.000325,0.127,0.673,125.993,3.46845,0
Brian Eno,MGMT,2010.0,0.374,0.969,7.0,-3.505,1.0,0.0527,0.00851,0.00289,0.0656,0.635,181.787,4.52955,40
Bridie's Eyes,Kelley Ryan,2010.0,0.224,0.225,4.0,-10.826,0.0,0.0327,0.719,0.0,0.111,0.574,75.504,3.6806666666666668,0
Bright Lights,Tinchy Stryder,2012.0,0.635,0.918,11.0,-2.328,1.0,0.125,0.128,0.0,0.271,0.688,94.965,3.4562833333333334,11
"Bright Lights, Bigger City",Cee Lo Green,2010.0,0.632,0.749,4.0,-5.125,1.0,0.0294,0.000282,1.31e-05,0.73,0.702,108.994,3.638,50
Bring On The Wonder,Sarah McLachlan,2010.0,0.393,0.167,9.0,-11.576,0.0,0.0406,0.907,0.0,0.0682,0.122,84.581,2.9093333333333335,30
Bring The Light,Beady Eye,2011.0,0.328,0.99,7.0,-0.981,0.0,0.0529,0.000762,0.000203,0.113,0.361,157.363,3.659116666666667,9
Broken,Cole Swindell,2023.0,0.61,0.767,5.0,-4.124,1.0,0.04,0.613,0.0,0.129,0.4,97.001,2.957116666666667,0
Broken Arrow,Pixie Lott,2010.0,0.406,0.782,3.0,-5.192,1.0,0.0473,0.095,0.0,0.069,0.257,169.813,3.657783333333333,36
Broken Girl,Matthew West,2010.0,0.228,0.803,4.0,-6.182,0.0,0.0612,0.203,0.0,0.154,0.137,177.61,4.612666666666667,33
Broken Record,Alex Ebert,2017.0,0.464,0.57,0.0,-10.274,1.0,0.04,0.24,0.00121,0.138,0.548,170.556,4.580016666666666,43
Broken Vows,Pegi Young,2010.0,0.631,0.412,7.0,-8.992,1.0,0.0289,0.694,0.00472,0.135,0.264,121.124,3.6526666666666667,0
Brown Chicken Brown Cow,Trace Adkins,2010.0,0.541,0.916,7.0,-5.16,0.0,0.0777,0.0394,0.00821,0.0895,0.652,171.884,3.42845,37
Brutal Hearts,Bedouin Soundclash,2010.0,0.893,0.508,7.0,-7.206,0.0,0.0423,0.353,0.012,0.179,0.485,117.924,3.175333333333333,48
BU2B,Rush,2012.0,0.336,0.944,9.0,-5.414,0.0,0.0877,0.000592,0.0314,0.164,0.384,151.564,5.173116666666667,35
Bulletproof,Godsmack,2018.0,0.39,0.91,5.0,-3.268,0.0,0.133,0.000198,0.0,0.156,0.644,162.253,2.9508,67
Bulletproof Heart,My Chemical Romance,2010.0,0.405,0.95,6.0,-2.8,1.0,0.071,0.00033,3.47e-06,0.108,0.383,139.715,4.94555,60
Bulletproof Love,Pierce the Veil,2010.0,0.452,0.964,6.0,-2.877,1.0,0.0792,0.00205,5.31e-06,0.205,0.464,144.048,3.9566666666666666,67
Bullets In The Gun,Toby Keith,2010.0,0.61,0.761,9.0,-6.022,1.0,0.0627,0.339,1.88e-05,0.0839,0.433,120.017,4.276883333333333,47
Bully,Robbie Williams,2014.0,0.676,0.72,9.0,-5.198,1.0,0.0435,0.235,0.0682,0.0695,0.491,102.55,3.36555,23
Burden Of Tomorrow,The Tallest Man on Earth,2010.0,0.488,0.464,6.0,-7.935,1.0,0.0381,0.846,4.9e-05,0.106,0.485,156.228,3.5631166666666667,36
Burdens Of The Past,Amber Pacific,2010.0,0.557,0.929,6.0,-3.072,1.0,0.0527,6.3e-05,0.000429,0.335,0.608,115.985,3.6602166666666665,10
Burn,Juice WRLD,2022.0,0.354,0.475,1.0,-9.333,0.0,0.0425,0.149,0.034,0.21,0.0393,114.975,3.6203666666666665,73
Burning in the Skies,Linkin Park,2010.0,0.607,0.891,9.0,-4.56,0.0,0.0387,0.0417,0.00521,0.314,0.462,120.012,4.219333333333333,45
Burning Your House Down,The Jim Jones Revue,2013.0,0.266,0.859,8.0,-6.112,1.0,0.0924,0.0325,0.00693,0.359,0.344,122.67,4.172666666666666,7
Busy,Olly Murs,2010.0,0.502,0.863,4.0,-5.674,1.0,0.134,0.0468,0.0,0.103,0.747,184.957,2.9662166666666665,40
Buttercups,Fran Healy,2010.0,0.611,0.658,11.0,-5.554,0.0,0.0259,0.0186,0.0,0.0827,0.306,127.996,3.9311166666666666,14
Butterfly House,The Coral,2010.0,0.393,0.731,1.0,-6.827,0.0,0.0317,0.0456,0.000384,0.125,0.37,147.269,3.358,8
Buyou,Keri Hilson,2010.0,0.79,0.715,4.0,-4.643,1.0,0.259,0.17,0.0,0.074,0.79,85.98,4.320216666666667,36
Buzzin',Blake Shelton,2014.0,0.76,0.82,2.0,-5.891,1.0,0.0282,0.551,3.41e-05,0.115,0.896,95.996,3.760666666666667,32
By the Sword,Slash,2010.0,0.413,0.658,9.0,-6.331,0.0,0.0282,0.00466,1.08e-05,0.0764,0.237,72.113,4.855783333333333,31
California,Maia Sharp,2023.0,0.378,0.25,7.0,-12.584,1.0,0.0279,0.895,0.00526,0.0892,0.362,81.552,3.4877166666666666,4
California English,Vampire Weekend,2010.0,0.617,0.644,0.0,-8.363,1.0,0.324,0.0851,5.08e-06,0.385,0.64,164.577,2.504,38
California Gurls,Katy Perry,2010.0,0.788,0.753,0.0,-3.71,1.0,0.0536,0.0038,0.0,0.18,0.403,125.005,3.9108833333333335,73
California King Bed,Rihanna,2010.0,0.452,0.571,7.0,-3.992,1.0,0.0359,0.25,0.0,0.114,0.327,169.899,4.193333333333333,69
Call Your Girlfriend,Robyn,2010.0,0.599,0.887,8.0,-2.377,1.0,0.11,0.00101,0.0545,0.0716,0.461,125.097,3.7891166666666667,52
Cameras,Matt & Kim,2010.0,0.549,0.882,7.0,-4.911,1.0,0.0505,0.0825,0.0,0.372,0.645,169.994,3.542666666666667,41
Candy,The Singles,1991.0,0.699,0.536,3.0,-11.186,1.0,0.0315,0.616,0.0128,0.0876,0.916,137.976,3.0433333333333334,17
Cannibal,Marcus Mumford,2022.0,0.444,0.21,0.0,-11.998,1.0,0.0838,0.145,0.013,0.158,0.576,138.238,4.011116666666667,38
Caraphernelia,Pierce the Veil,2010.0,0.531,0.984,3.0,-3.767,0.0,0.0652,0.0017,1.13e-05,0.361,0.386,107.036,4.474666666666667,70
Caravan,Rush,2012.0,0.51,0.917,9.0,-5.469,0.0,0.0439,0.000582,0.0038,0.697,0.522,126.789,5.663333333333333,37
Cardiology,Good Charlotte,2010.0,0.421,0.457,0.0,-9.434,1.0,0.0407,0.474,0.0,0.209,0.274,120.604,2.94355,24
Care,Beabadoobee,2023.0,0.547,0.855,4.0,-7.515,1.0,0.0459,0.00558,0.000186,0.974,0.364,103.007,3.7449,38
Carol Kaye,Laura Veirs,2012.0,0.647,0.0981,10.0,-18.788,1.0,0.0396,0.98,0.918,0.108,0.506,118.756,2.7617833333333333,26
Carolyn,Black Veil Brides,2010.0,0.383,0.847,7.0,-6.028,1.0,0.0461,0.0361,0.00271,0.186,0.484,165.003,4.617333333333334,43
Carry It,Travis Barker,2011.0,0.646,0.897,1.0,-4.874,1.0,0.224,0.0131,1.91e-06,0.112,0.554,92.001,3.945333333333333,24
Castle Walls,T.I.,2010.0,0.448,0.858,8.0,-4.564,1.0,0.391,0.0669,0.0,0.259,0.579,79.826,5.49045,43
Catch Me If You Can,Burnham,2010.0,0.576,0.942,10.0,-3.281,1.0,0.0531,0.00682,0.0,0.13,0.608,146.99,3.0717833333333333,15
Cease to Exist,Rob Zombie,2010.0,0.515,0.823,10.0,-4.357,0.0,0.0804,0.0019,0.00136,0.18,0.3,130.183,3.64955,21
Cece's Interlude,Drake,2010.0,0.473,0.603,9.0,-6.875,0.0,0.0319,0.0549,6.25e-06,0.115,0.234,94.984,2.5686666666666667,48
Central Two-O-Nine,Robert Plant,2010.0,0.591,0.598,7.0,-6.409,1.0,0.0257,0.17,0.0115,0.168,0.536,89.053,2.802,26
Champagne Life,Ne-Yo,2023.0,0.619,0.738,7.0,-4.156,1.0,0.124,0.144,0.0,0.363,0.576,193.026,5.398883333333333,0
Champion,Fall Out Boy,2018.0,0.31,0.905,0.0,-4.109,1.0,0.253,0.000927,3.1e-05,0.431,0.309,187.796,3.2088833333333335,57
Change,Big Thief,2022.0,0.633,0.161,10.0,-12.892,1.0,0.0613,0.83,9.9e-05,0.263,0.546,132.57,4.9242333333333335,63
Chautauqua County,Lemuria,2011.0,0.526,0.858,10.0,-7.355,1.0,0.0301,7.45e-05,0.708,0.205,0.71,90.939,2.837483333333333,6
Check In,Lecrae,2010.0,0.678,0.727,7.0,-9.579,1.0,0.159,0.00164,0.0136,0.0968,0.687,155.949,2.67045,30
Check the Level,Dirty Heads,2012.0,0.666,0.922,11.0,-3.903,0.0,0.208,0.0777,0.0,0.17,0.577,99.418,3.6888833333333335,34
Cheers (Drink To That),Rihanna,2010.0,0.579,0.925,9.0,-3.594,1.0,0.0401,0.0155,0.0,0.285,0.739,79.977,4.36245,56
Cherry Red,Ida Maria,2010.0,0.558,0.809,0.0,-3.872,0.0,0.0571,0.000143,2.82e-05,0.136,0.585,91.48,2.84045,23
Chicken & Biscuits,Colt Ford,2010.0,0.664,0.518,7.0,-10.245,1.0,0.0259,0.0281,4.78e-06,0.302,0.477,105.004,3.1153333333333335,34
Chinese Whispers,The Dillinger Escape Plan,2010.0,0.445,0.932,4.0,-3.993,1.0,0.329,0.00046,0.0744,0.146,0.286,156.752,4.115116666666666,26
Choices,The Hoosiers,2014.0,0.534,0.857,1.0,-3.696,0.0,0.0815,0.0029,0.0,0.083,0.526,120.079,2.8091166666666667,40
Christmas Is Here,Buckcherry,2010.0,0.709,0.646,7.0,-11.924,1.0,0.038,0.0133,0.00134,0.126,0.675,111.898,3.1995,26
Christmas Kids,Roar,2010.0,0.425,0.754,2.0,-6.028,1.0,0.0367,0.0104,0.112,0.438,0.558,152.092,2.26155,79
Christmas Lights,Coldplay,2010.0,0.315,0.418,7.0,-9.146,1.0,0.0299,0.131,0.000679,0.0836,0.237,129.116,4.0416,85
Christmas This Year,tobyMac,2011.0,0.666,0.799,11.0,-3.774,1.0,0.03,0.0731,0.0,0.365,0.751,94.969,3.5113,56
Christploitation,Fear Factory,2010.0,0.528,0.98,9.0,-5.305,1.0,0.0538,0.000867,0.0016,0.108,0.039,112.228,4.967116666666667,27
Cigarette,Kelley Ryan,2017.0,0.593,0.472,7.0,-10.432,1.0,0.0326,0.642,0.222,0.0874,0.546,173.957,3.8031166666666665,0
Cinderella Man,Eminem,2010.0,0.679,0.908,8.0,-3.411,1.0,0.202,0.234,0.0,0.0821,0.687,85.918,4.650216666666667,71
Cinnamon,Hayley Williams,2020.0,0.674,0.693,4.0,-4.955,0.0,0.073,0.17,0.0191,0.301,0.799,105.944,3.5305833333333334,48
Circle The Drain,Machine Head,2020.0,0.442,0.932,11.0,-6.258,1.0,0.0575,0.000145,3.85e-06,0.28,0.303,152.028,4.085616666666667,54
Cirque Dans La Rue,Plain White T's,2010.0,0.228,0.756,9.0,-5.883,0.0,0.0408,0.0244,0.0,0.0779,0.525,160.936,3.94555,21
City Is Ours,Big Time Rush,2010.0,0.519,0.898,11.0,-3.954,1.0,0.137,0.0791,0.0,0.204,0.587,122.953,3.208666666666667,45
City With No Children,Arcade Fire,2010.0,0.514,0.685,6.0,-4.918,1.0,0.0329,0.152,0.528,0.101,0.642,128.204,3.1933333333333334,44
Clap Your Hands,Sia,2010.0,0.699,0.87,0.0,-4.925,1.0,0.0546,0.000532,0.0219,0.359,0.778,120.033,3.97445,48
Class Dismissed (A Hate Primer),Exodus,2010.0,0.241,0.987,7.0,-5.082,1.0,0.157,0.000239,0.0255,0.289,0.258,157.025,7.244883333333333,27
Closer,Bou,2023.0,0.574,0.732,1.0,-6.033,1.0,0.0483,0.0659,0.00799,0.125,0.316,87.501,2.2632833333333333,72
Cloud Of Unknowing,Gorillaz,2010.0,0.261,0.259,7.0,-12.056,1.0,0.033,0.812,0.0378,0.744,0.064,66.743,3.102,47
Club Can't Handle Me,Flo Rida,2010.0,0.616,0.869,0.0,-3.911,1.0,0.0327,0.0283,0.0,0.064,0.473,127.966,3.9093333333333335,81
Coastal,Kenny Chesney,2010.0,0.721,0.72,8.0,-6.544,1.0,0.0282,0.0958,2.79e-06,0.0984,0.726,111.957,2.6597833333333334,45
Coffee and Cigarettes,Jimmy Eat World,2010.0,0.443,0.965,10.0,-4.467,1.0,0.07,2.79e-05,1.12e-05,0.135,0.29,137.024,3.76645,36
Cold Dark Grave,7dayBinge,2010.0,0.58,0.72,7.0,-4.928,1.0,0.0309,0.00895,0.000725,0.185,0.433,113.007,4.437333333333333,3
Cold Shoulder,Central Cee,2022.0,0.878,0.613,10.0,-7.385,1.0,0.263,0.667,0.0,0.173,0.869,140.974,3.2056666666666667,59
Cold War,Janelle Monáe,2010.0,0.436,0.847,5.0,-7.584,0.0,0.086,0.00402,0.00103,0.0965,0.575,159.953,3.3937833333333334,41
Cold Wind Blows,Eminem,2010.0,0.619,0.972,11.0,-0.517,1.0,0.416,0.13,0.0,0.782,0.584,169.04,5.062216666666667,62
Colder Weather,Zac Brown Band,2010.0,0.667,0.381,3.0,-7.494,1.0,0.0294,0.455,0.0,0.116,0.199,135.975,4.564883333333333,72
Collapsing,Demon Hunter,2010.0,0.348,0.976,4.0,-4.448,1.0,0.128,6.75e-05,0.000281,0.696,0.313,166.078,3.6466666666666665,50
Collapsing Cities,Get Cape. Wear Cape. Fly,2010.0,0.776,0.833,0.0,-4.254,0.0,0.045,0.111,7.35e-06,0.678,0.964,146.004,3.7331166666666666,13
Collector,Here We Go Magic,2010.0,0.43,0.87,2.0,-5.741,1.0,0.0333,6.42e-05,0.0779,0.0738,0.455,91.716,5.122216666666667,21
Collide,Ed Sheeran,2021.0,0.672,0.73,5.0,-4.77,1.0,0.0372,0.113,0.0,0.0612,0.559,123.969,3.50355,60
Come Back Song,Darius Rucker,2010.0,0.516,0.745,9.0,-5.674,1.0,0.0381,0.138,0.0,0.114,0.77,177.781,3.9191166666666666,60
Come Into My World,Amy Grant,2010.0,0.527,0.202,0.0,-12.54,1.0,0.0376,0.853,3.27e-05,0.127,0.312,112.573,3.429333333333333,6
Come On,Mushroomhead,2010.0,0.519,0.923,3.0,-5.028,0.0,0.0842,0.000218,0.0,0.0593,0.2,76.966,4.153783333333333,32
Come to Jesus,Faith Hill,2016.0,0.477,0.479,8.0,-7.617,1.0,0.0319,0.46,0.0,0.107,0.232,143.83,4.42245,14
"Come Tomorrow, Come Today",Edwyn Collins,2010.0,0.5,0.603,0.0,-9.265,1.0,0.0295,0.0165,0.00154,0.063,0.665,123.356,2.985116666666667,6
Come With Me,Ricky Martin,2013.0,0.617,0.917,1.0,-2.137,0.0,0.0463,0.0828,0.0,0.0742,0.515,124.904,3.632,43
Coming Home,Keith Urban,2018.0,0.383,0.703,4.0,-6.988,1.0,0.228,0.216,5.47e-06,0.131,0.57,88.502,3.56565,47
Coming Home To Me,Patty Griffin,2010.0,0.35,0.133,0.0,-11.376,1.0,0.038,0.871,4.35e-06,0.105,0.286,94.328,3.546666666666667,24
Commander,Kelly Rowland,2011.0,0.395,0.876,11.0,-3.859,0.0,0.138,0.0173,8.46e-06,0.362,0.567,124.638,3.6351166666666668,46
Communion,Maximum Balloon,2010.0,0.719,0.642,0.0,-5.128,1.0,0.0234,0.0224,0.000991,0.0445,0.628,105.982,4.2911166666666665,22
Complicated,Fitz and the Tantrums,2017.0,0.841,0.826,1.0,-5.131,0.0,0.0666,0.00633,0.00299,0.0224,0.982,138.043,3.1908833333333333,36
Compliments,Tank,2012.0,0.485,0.837,2.0,-5.227,1.0,0.195,0.233,0.0,0.324,0.199,139.391,4.203333333333333,32
Coney Island,Taylor Swift,2021.0,0.537,0.537,8.0,-11.266,1.0,0.0617,0.819,0.000904,0.142,0.292,107.895,4.588666666666667,71
Congratulations,Post Malone,2016.0,0.63,0.804,6.0,-4.183,1.0,0.0363,0.215,0.0,0.253,0.492,123.146,3.67155,84
Conspiracy Theory,Nick Jonas & the Administration,2010.0,0.581,0.954,10.0,-4.989,0.0,0.101,0.000197,0.0147,0.0765,0.673,100.238,3.7828833333333334,28
Contagious Chemistry,You Me at Six,2010.0,0.319,0.816,1.0,-4.967,0.0,0.0503,0.00819,0.0,0.299,0.345,172.175,3.49645,38
Controlled Demolition,Fear Factory,2010.0,0.419,0.952,1.0,-3.811,1.0,0.115,0.000188,0.0,0.0581,0.332,190.025,4.3631166666666665,25
Conversation 16,The National,2010.0,0.554,0.851,11.0,-7.61,0.0,0.0368,0.608,0.912,0.24,0.516,116.978,4.31555,41
