danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.427,0.95,11,-2.187,1,0.0886,0.00155,0.0,0.459,0.592,169.006,audio_features,4c75xeSteTcgSSxRtsKqOJ,spotify:track:4c75xeSteTcgSSxRtsKqOJ,https://api.spotify.com/v1/tracks/4c75xeSteTcgSSxRtsKqOJ,https://api.spotify.com/v1/audio-analysis/4c75xeSteTcgSSxRtsKqOJ,194507,4
0.568,0.871,1,-5.235,1,0.0494,0.00177,0.000406,0.36,0.693,133.064,audio_features,51txLjbvSBRvtxjCjAFLkM,spotify:track:51txLjbvSBRvtxjCjAFLkM,https://api.spotify.com/v1/tracks/51txLjbvSBRvtxjCjAFLkM,https://api.spotify.com/v1/audio-analysis/51txLjbvSBRvtxjCjAFLkM,197933,4
0.632,0.966,2,-3.603,1,0.049,0.0592,2.71e-05,0.0884,0.753,125.009,audio_features,6AH3IbS61PiabZYKVBqKAk,spotify:track:6AH3IbS61PiabZYKVBqKAk,https://api.spotify.com/v1/tracks/6AH3IbS61PiabZYKVBqKAk,https://api.spotify.com/v1/audio-analysis/6AH3IbS61PiabZYKVBqKAk,262315,4
0.281,0.273,1,-9.128,1,0.0325,0.89,0.0,0.287,0.348,79.893,audio_features,0CJvw1j88DGbvDhqmjJgc8,spotify:track:0CJvw1j88DGbvDhqmjJgc8,https://api.spotify.com/v1/tracks/0CJvw1j88DGbvDhqmjJgc8,https://api.spotify.com/v1/audio-analysis/0CJvw1j88DGbvDhqmjJgc8,217537,4
0.674,0.574,2,-8.846,1,0.0271,0.622,0.000913,0.0785,0.72,117.832,audio_features,2woOqowlZMgYyvGslyBDtt,spotify:track:2woOqowlZMgYyvGslyBDtt,https://api.spotify.com/v1/tracks/2woOqowlZMgYyvGslyBDtt,https://api.spotify.com/v1/audio-analysis/2woOqowlZMgYyvGslyBDtt,168347,4
0.617,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.979,audio_features,6PJ8FF6UR8FZXfEvpHkIVN,spotify:track:6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/tracks/6PJ8FF6UR8FZXfEvpHkIVN,https://api.spotify.com/v1/audio-analysis/6PJ8FF6UR8FZXfEvpHkIVN,280533,4
0.362,0.535,8,-10.958,0,0.0486,0.222,0.688,0.105,0.0896,119.169,audio_features,1bm4WzPddQzOZFAz7JTklq,spotify:track:1bm4WzPddQzOZFAz7JTklq,https://api.spotify.com/v1/tracks/1bm4WzPddQzOZFAz7JTklq,https://api.spotify.com/v1/audio-analysis/1bm4WzPddQzOZFAz7JTklq,264920,4
0.399,0.661,2,-5.356,1,0.05,0.00642,0.00112,0.171,0.127,106.967,audio_features,4UDHAkOfY2WKh6lw0oN7lN,spotify:track:4UDHAkOfY2WKh6lw0oN7lN,https://api.spotify.com/v1/tracks/4UDHAkOfY2WKh6lw0oN7lN,https://api.spotify.com/v1/audio-analysis/4UDHAkOfY2WKh6lw0oN7lN,215147,4
0.553,0.574,6,-6.663,0,0.0307,0.11,0.0,0.0872,0.157,106.142,audio_features,5HPT6H8sKOhkGZ7TCrTgfY,spotify:track:5HPT6H8sKOhkGZ7TCrTgfY,https://api.spotify.com/v1/tracks/5HPT6H8sKOhkGZ7TCrTgfY,https://api.spotify.com/v1/audio-analysis/5HPT6H8sKOhkGZ7TCrTgfY,223440,4
0.859,0.62,7,-6.877,0,0.0826,0.0815,0.0,0.0581,0.579,92.509,audio_features,5pWqQ3XB23uWfEoTx7CtuO,spotify:track:5pWqQ3XB23uWfEoTx7CtuO,https://api.spotify.com/v1/tracks/5pWqQ3XB23uWfEoTx7CtuO,https://api.spotify.com/v1/audio-analysis/5pWqQ3XB23uWfEoTx7CtuO,251533,4
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.584,0.947,7,-3.576,0,0.12,0.0664,0.0,0.0863,0.395,105.912,audio_features,5HJ2psjlq5wyxtUA43Ylgy,spotify:track:5HJ2psjlq5wyxtUA43Ylgy,https://api.spotify.com/v1/tracks/5HJ2psjlq5wyxtUA43Ylgy,https://api.spotify.com/v1/audio-analysis/5HJ2psjlq5wyxtUA43Ylgy,197893,4
0.563,0.784,0,-5.875,1,0.0402,0.0173,0.0,0.467,0.424,93.992,audio_features,6Ph8QwsRfZunN5e1GGBIqa,spotify:track:6Ph8QwsRfZunN5e1GGBIqa,https://api.spotify.com/v1/tracks/6Ph8QwsRfZunN5e1GGBIqa,https://api.spotify.com/v1/audio-analysis/6Ph8QwsRfZunN5e1GGBIqa,145147,4
0.622,0.572,9,-6.146,1,0.137,0.0522,0.000708,0.157,0.368,183.968,audio_features,2p0lczXtvV9R5J9aFwjevJ,spotify:track:2p0lczXtvV9R5J9aFwjevJ,https://api.spotify.com/v1/tracks/2p0lczXtvV9R5J9aFwjevJ,https://api.spotify.com/v1/audio-analysis/2p0lczXtvV9R5J9aFwjevJ,187493,4
0.535,0.794,0,-4.933,1,0.161,0.102,1.52e-05,0.144,0.799,203.712,audio_features,76IkF7pA7RscjDTvOFT4vb,spotify:track:76IkF7pA7RscjDTvOFT4vb,https://api.spotify.com/v1/tracks/76IkF7pA7RscjDTvOFT4vb,https://api.spotify.com/v1/audio-analysis/76IkF7pA7RscjDTvOFT4vb,212815,4
0.466,0.326,0,-7.179,1,0.0355,0.524,0.0,0.0621,0.311,75.003,audio_features,0Qr0rDGtKmoq0LRqvU4P9H,spotify:track:0Qr0rDGtKmoq0LRqvU4P9H,https://api.spotify.com/v1/tracks/0Qr0rDGtKmoq0LRqvU4P9H,https://api.spotify.com/v1/audio-analysis/0Qr0rDGtKmoq0LRqvU4P9H,302287,5
0.461,0.939,1,-3.857,1,0.0657,0.000294,0.000162,0.313,0.498,150.02,audio_features,3Qp4cWoZmfdjAx5dJFSHyS,spotify:track:3Qp4cWoZmfdjAx5dJFSHyS,https://api.spotify.com/v1/tracks/3Qp4cWoZmfdjAx5dJFSHyS,https://api.spotify.com/v1/audio-analysis/3Qp4cWoZmfdjAx5dJFSHyS,277360,4
0.488,0.538,6,-4.974,1,0.076,0.147,0.0,0.305,0.378,67.037,audio_features,1JuChOEPH0Rceq573FGQSK,spotify:track:1JuChOEPH0Rceq573FGQSK,https://api.spotify.com/v1/tracks/1JuChOEPH0Rceq573FGQSK,https://api.spotify.com/v1/audio-analysis/1JuChOEPH0Rceq573FGQSK,205600,4
0.417,0.365,4,-7.456,0,0.0309,0.841,0.000137,0.0882,0.119,119.569,audio_features,7eL4SDX6MdpZGst3hK51xm,spotify:track:7eL4SDX6MdpZGst3hK51xm,https://api.spotify.com/v1/tracks/7eL4SDX6MdpZGst3hK51xm,https://api.spotify.com/v1/audio-analysis/7eL4SDX6MdpZGst3hK51xm,243600,4
0.744,0.74,0,-6.101,1,0.307,0.0889,0.0,0.141,0.352,139.966,audio_features,1hcA9GJvVb1ThNtJJDlu9U,spotify:track:1hcA9GJvVb1ThNtJJDlu9U,https://api.spotify.com/v1/tracks/1hcA9GJvVb1ThNtJJDlu9U,https://api.spotify.com/v1/audio-analysis/1hcA9GJvVb1ThNtJJDlu9U,192213,4
0.799,0.655,1,-6.34,1,0.0485,0.659,0.0,0.135,0.82,128.038,audio_features,6BdAwMv1YorLfkBWlE493X,spotify:track:6BdAwMv1YorLfkBWlE493X,https://api.spotify.com/v1/tracks/6BdAwMv1YorLfkBWlE493X,https://api.spotify.com/v1/audio-analysis/6BdAwMv1YorLfkBWlE493X,239824,4
0.585,0.746,5,-5.327,1,0.0346,0.174,0.0,0.288,0.538,148.031,audio_features,5tstJoxsTHIQSJ7dFo6bvG,spotify:track:5tstJoxsTHIQSJ7dFo6bvG,https://api.spotify.com/v1/tracks/5tstJoxsTHIQSJ7dFo6bvG,https://api.spotify.com/v1/audio-analysis/5tstJoxsTHIQSJ7dFo6bvG,199440,4
0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,audio_features,430qNtapCS3Ue1yoSql1oV,spotify:track:430qNtapCS3Ue1yoSql1oV,https://api.spotify.com/v1/tracks/430qNtapCS3Ue1yoSql1oV,https://api.spotify.com/v1/audio-analysis/430qNtapCS3Ue1yoSql1oV,206267,4
0.239,0.936,1,-4.397,1,0.135,2.97e-05,0.838,0.436,0.292,98.432,audio_features,5sYU2A8hh1up0MzY4nf1iH,spotify:track:5sYU2A8hh1up0MzY4nf1iH,https://api.spotify.com/v1/tracks/5sYU2A8hh1up0MzY4nf1iH,https://api.spotify.com/v1/audio-analysis/5sYU2A8hh1up0MzY4nf1iH,143688,4
0.26,0.181,2,-12.83,1,0.031,0.904,0.00205,0.0763,0.107,153.469,audio_features,5TYWRhL0vLaxTn3IZMONog,spotify:track:5TYWRhL0vLaxTn3IZMONog,https://api.spotify.com/v1/tracks/5TYWRhL0vLaxTn3IZMONog,https://api.spotify.com/v1/audio-analysis/5TYWRhL0vLaxTn3IZMONog,233157,5
0.655,0.719,2,-7.4,1,0.0368,0.0452,1.77e-05,0.109,0.435,124.034,audio_features,0o58NWBiVXewJNfNDKQyjw,spotify:track:0o58NWBiVXewJNfNDKQyjw,https://api.spotify.com/v1/tracks/0o58NWBiVXewJNfNDKQyjw,https://api.spotify.com/v1/audio-analysis/0o58NWBiVXewJNfNDKQyjw,216107,4
0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,audio_features,4svZDCRz4cJoneBpjpx8DJ,spotify:track:4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,238253,4
0.641,0.504,7,-12.486,1,0.031,0.197,9.62e-05,0.288,0.275,130.786,audio_features,1hFtJ5rV3aAm58ErijHdFO,spotify:track:1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/tracks/1hFtJ5rV3aAm58ErijHdFO,https://api.spotify.com/v1/audio-analysis/1hFtJ5rV3aAm58ErijHdFO,288827,4
0.481,0.473,8,-5.844,1,0.0433,0.754,0.0,0.135,0.492,133.048,audio_features,0LV7IsFZF2rm2CI52uSWra,spotify:track:0LV7IsFZF2rm2CI52uSWra,https://api.spotify.com/v1/tracks/0LV7IsFZF2rm2CI52uSWra,https://api.spotify.com/v1/audio-analysis/0LV7IsFZF2rm2CI52uSWra,224213,4
0.669,0.661,1,-6.021,1,0.0438,0.00534,0.000196,0.11,0.452,99.953,audio_features,2Qdw2ExWzzaD9BMMe8cZYQ,spotify:track:2Qdw2ExWzzaD9BMMe8cZYQ,https://api.spotify.com/v1/tracks/2Qdw2ExWzzaD9BMMe8cZYQ,https://api.spotify.com/v1/audio-analysis/2Qdw2ExWzzaD9BMMe8cZYQ,218410,4
0.636,0.355,5,-8.977,1,0.0319,0.838,1.06e-05,0.132,0.527,128.766,audio_features,5SFVkLxoNpHC1xp6vrhm6c,spotify:track:5SFVkLxoNpHC1xp6vrhm6c,https://api.spotify.com/v1/tracks/5SFVkLxoNpHC1xp6vrhm6c,https://api.spotify.com/v1/audio-analysis/5SFVkLxoNpHC1xp6vrhm6c,182760,3
0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,audio_features,1XRgIKC5TPwo7nWGyKqgG0,spotify:track:1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/tracks/1XRgIKC5TPwo7nWGyKqgG0,https://api.spotify.com/v1/audio-analysis/1XRgIKC5TPwo7nWGyKqgG0,233087,4
0.668,0.552,8,-9.027,1,0.107,0.0272,9.79e-06,0.306,0.316,95.49,audio_features,10AI0wzvssuZqWneV5pulK,spotify:track:10AI0wzvssuZqWneV5pulK,https://api.spotify.com/v1/tracks/10AI0wzvssuZqWneV5pulK,https://api.spotify.com/v1/audio-analysis/10AI0wzvssuZqWneV5pulK,223279,4
0.386,0.446,11,-7.807,1,0.0297,0.252,0.0,0.18,0.4,179.995,audio_features,0Sbeihd75SGitymHS8Bqbh,spotify:track:0Sbeihd75SGitymHS8Bqbh,https://api.spotify.com/v1/tracks/0Sbeihd75SGitymHS8Bqbh,https://api.spotify.com/v1/audio-analysis/0Sbeihd75SGitymHS8Bqbh,191187,3
0.393,0.555,10,-6.096,0,0.276,0.405,0.0,0.105,0.22,167.999,audio_features,3NgCzSW98SsqBdpYcnm4kv,spotify:track:3NgCzSW98SsqBdpYcnm4kv,https://api.spotify.com/v1/tracks/3NgCzSW98SsqBdpYcnm4kv,https://api.spotify.com/v1/audio-analysis/3NgCzSW98SsqBdpYcnm4kv,221881,4
0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,audio_features,0EcQcdcbQeVJn9fknj44Be,spotify:track:0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/tracks/0EcQcdcbQeVJn9fknj44Be,https://api.spotify.com/v1/audio-analysis/0EcQcdcbQeVJn9fknj44Be,197437,4
0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,audio_features,5slddJ629YcePvqD6Uyk8r,spotify:track:5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/tracks/5slddJ629YcePvqD6Uyk8r,https://api.spotify.com/v1/audio-analysis/5slddJ629YcePvqD6Uyk8r,219600,4
0.507,0.883,9,-4.985,0,0.0441,0.00353,1.04e-06,0.123,0.567,111.009,audio_features,1ooxC9IBbVi6msUvXvycV3,spotify:track:1ooxC9IBbVi6msUvXvycV3,https://api.spotify.com/v1/tracks/1ooxC9IBbVi6msUvXvycV3,https://api.spotify.com/v1/audio-analysis/1ooxC9IBbVi6msUvXvycV3,261400,4
0.518,0.929,11,-3.851,0,0.0654,4.71e-05,0.0,0.104,0.548,149.961,audio_features,0dqrAmrvQ6fCGNf5T8If5A,spotify:track:0dqrAmrvQ6fCGNf5T8If5A,https://api.spotify.com/v1/tracks/0dqrAmrvQ6fCGNf5T8If5A,https://api.spotify.com/v1/audio-analysis/0dqrAmrvQ6fCGNf5T8If5A,177870,4
0.442,0.435,11,-8.459,0,0.0261,0.392,0.0974,0.0982,0.487,155.204,audio_features,06KakoES48DwEoAiUIdjmg,spotify:track:06KakoES48DwEoAiUIdjmg,https://api.spotify.com/v1/tracks/06KakoES48DwEoAiUIdjmg,https://api.spotify.com/v1/audio-analysis/06KakoES48DwEoAiUIdjmg,239227,3
0.553,0.64,2,-5.058,1,0.0478,0.0779,0.00017,0.109,0.137,139.971,audio_features,5J9Pv419YAs6C45qmrXmxK,spotify:track:5J9Pv419YAs6C45qmrXmxK,https://api.spotify.com/v1/tracks/5J9Pv419YAs6C45qmrXmxK,https://api.spotify.com/v1/audio-analysis/5J9Pv419YAs6C45qmrXmxK,188187,4
0.328,0.674,7,-7.488,1,0.105,0.00767,0.0398,0.29,0.129,177.007,audio_features,0FfX0nofboxZjP0diT1eFv,spotify:track:0FfX0nofboxZjP0diT1eFv,https://api.spotify.com/v1/tracks/0FfX0nofboxZjP0diT1eFv,https://api.spotify.com/v1/audio-analysis/0FfX0nofboxZjP0diT1eFv,262600,3
0.786,0.82,9,-5.093,0,0.232,0.222,0.0,0.575,0.49,119.982,audio_features,22nyEAEM29tcBRhukR089b,spotify:track:22nyEAEM29tcBRhukR089b,https://api.spotify.com/v1/tracks/22nyEAEM29tcBRhukR089b,https://api.spotify.com/v1/audio-analysis/22nyEAEM29tcBRhukR089b,220996,4
0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,audio_features,2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,260111,4
0.695,0.827,3,-4.202,1,0.0488,0.00499,3.14e-06,0.225,0.762,121.05,audio_features,50zSoW3GT1Ee4hXxQPO08t,spotify:track:50zSoW3GT1Ee4hXxQPO08t,https://api.spotify.com/v1/tracks/50zSoW3GT1Ee4hXxQPO08t,https://api.spotify.com/v1/audio-analysis/50zSoW3GT1Ee4hXxQPO08t,198413,4
0.481,0.716,10,-5.996,0,0.622,0.0123,0.0,0.141,0.404,78.829,audio_features,5cQffjWJzgnmEtTzKW6dnh,spotify:track:5cQffjWJzgnmEtTzKW6dnh,https://api.spotify.com/v1/tracks/5cQffjWJzgnmEtTzKW6dnh,https://api.spotify.com/v1/audio-analysis/5cQffjWJzgnmEtTzKW6dnh,341680,4
0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3
0.717,0.613,9,-6.771,1,0.0254,0.317,0.000368,0.0946,0.742,101.117,audio_features,3urjT4HEkfpPGJWGPf8cB9,spotify:track:3urjT4HEkfpPGJWGPf8cB9,https://api.spotify.com/v1/tracks/3urjT4HEkfpPGJWGPf8cB9,https://api.spotify.com/v1/audio-analysis/3urjT4HEkfpPGJWGPf8cB9,235786,4
0.897,0.634,4,-6.264,0,0.161,0.00413,0.0,0.0686,0.506,112.048,audio_features,6eUncuJutsFi9BGO1JaBHh,spotify:track:6eUncuJutsFi9BGO1JaBHh,https://api.spotify.com/v1/tracks/6eUncuJutsFi9BGO1JaBHh,https://api.spotify.com/v1/audio-analysis/6eUncuJutsFi9BGO1JaBHh,212014,4
0.456,0.861,10,-6.722,1,0.0659,0.06,0.000551,0.144,0.312,118.004,audio_features,0SG8U2n7VRFOKKBDQBUliy,spotify:track:0SG8U2n7VRFOKKBDQBUliy,https://api.spotify.com/v1/tracks/0SG8U2n7VRFOKKBDQBUliy,https://api.spotify.com/v1/audio-analysis/0SG8U2n7VRFOKKBDQBUliy,205293,4
0.785,0.766,1,-7.165,0,0.0365,0.0404,3.81e-06,0.907,0.769,109.957,audio_features,6GICDrSeIWZpcUPhDctFPB,spotify:track:6GICDrSeIWZpcUPhDctFPB,https://api.spotify.com/v1/tracks/6GICDrSeIWZpcUPhDctFPB,https://api.spotify.com/v1/audio-analysis/6GICDrSeIWZpcUPhDctFPB,213640,4
0.454,0.426,1,-6.988,1,0.0368,0.801,0.0,0.114,0.384,205.995,audio_features,6lZAvJWDkfaHa4d0OcWQIx,spotify:track:6lZAvJWDkfaHa4d0OcWQIx,https://api.spotify.com/v1/tracks/6lZAvJWDkfaHa4d0OcWQIx,https://api.spotify.com/v1/audio-analysis/6lZAvJWDkfaHa4d0OcWQIx,212587,4
0.581,0.273,6,-11.081,1,0.0339,0.659,0.0,0.0944,0.187,138.863,audio_features,1vMyByVaRTqcb6YLwf4cfp,spotify:track:1vMyByVaRTqcb6YLwf4cfp,https://api.spotify.com/v1/tracks/1vMyByVaRTqcb6YLwf4cfp,https://api.spotify.com/v1/audio-analysis/1vMyByVaRTqcb6YLwf4cfp,220267,4
0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609,audio_features,250RLekaiL1q9qZer975Eg,spotify:track:250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/tracks/250RLekaiL1q9qZer975Eg,https://api.spotify.com/v1/audio-analysis/250RLekaiL1q9qZer975Eg,215564,4
0.589,0.577,7,-5.183,0,0.102,0.0381,0.0,0.0886,0.437,172.072,audio_features,6osfCmbH5FiB4RRsDi7hgN,spotify:track:6osfCmbH5FiB4RRsDi7hgN,https://api.spotify.com/v1/tracks/6osfCmbH5FiB4RRsDi7hgN,https://api.spotify.com/v1/audio-analysis/6osfCmbH5FiB4RRsDi7hgN,244320,4
0.554,0.849,5,-4.692,0,0.0548,0.00618,0.0,0.305,0.511,135.999,audio_features,0WruOD5fP4RJ1kAn3Pcv3h,spotify:track:0WruOD5fP4RJ1kAn3Pcv3h,https://api.spotify.com/v1/tracks/0WruOD5fP4RJ1kAn3Pcv3h,https://api.spotify.com/v1/audio-analysis/0WruOD5fP4RJ1kAn3Pcv3h,219800,4
0.555,0.864,9,-8.249,0,0.059,0.0314,0.0413,0.0965,0.506,135.224,audio_features,1JiM94LM9FcZVAzGNVvDNv,spotify:track:1JiM94LM9FcZVAzGNVvDNv,https://api.spotify.com/v1/tracks/1JiM94LM9FcZVAzGNVvDNv,https://api.spotify.com/v1/audio-analysis/1JiM94LM9FcZVAzGNVvDNv,296853,3
0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,audio_features,6r46lnXFbE9fr2d3KNaGbe,spotify:track:6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/tracks/6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/audio-analysis/6r46lnXFbE9fr2d3KNaGbe,234829,4
0.528,0.832,5,-3.593,0,0.0612,0.204,4.46e-05,0.101,0.341,83.044,audio_features,0TXI0l6soKX2UhB4bA69ts,spotify:track:0TXI0l6soKX2UhB4bA69ts,https://api.spotify.com/v1/tracks/0TXI0l6soKX2UhB4bA69ts,https://api.spotify.com/v1/audio-analysis/0TXI0l6soKX2UhB4bA69ts,263036,4
0.592,0.928,11,-5.402,1,0.0558,0.0166,1.5e-05,0.123,0.393,121.996,audio_features,2IuazAsyvbb3fFZb0Uvsmk,spotify:track:2IuazAsyvbb3fFZb0Uvsmk,https://api.spotify.com/v1/tracks/2IuazAsyvbb3fFZb0Uvsmk,https://api.spotify.com/v1/audio-analysis/2IuazAsyvbb3fFZb0Uvsmk,221600,4
0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,audio_features,10M2Ex445zw585Ducldzkw,spotify:track:10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/tracks/10M2Ex445zw585Ducldzkw,https://api.spotify.com/v1/audio-analysis/10M2Ex445zw585Ducldzkw,224853,4
0.5,0.627,3,-4.739,0,0.0317,0.546,5.46e-05,0.111,0.316,92.023,audio_features,3NvCdEq1Lae4CAimmxmi0n,spotify:track:3NvCdEq1Lae4CAimmxmi0n,https://api.spotify.com/v1/tracks/3NvCdEq1Lae4CAimmxmi0n,https://api.spotify.com/v1/audio-analysis/3NvCdEq1Lae4CAimmxmi0n,243477,4
0.239,0.143,0,-13.191,1,0.0359,0.317,0.000727,0.0817,0.0897,78.739,audio_features,6NYlCuBQRVnO4dpUZKpP6j,spotify:track:6NYlCuBQRVnO4dpUZKpP6j,https://api.spotify.com/v1/tracks/6NYlCuBQRVnO4dpUZKpP6j,https://api.spotify.com/v1/audio-analysis/6NYlCuBQRVnO4dpUZKpP6j,387168,4
0.647,0.778,1,-5.257,1,0.224,0.00164,0.0,0.389,0.252,82.918,audio_features,5qykEZTHAcplCLrynoLRnN,spotify:track:5qykEZTHAcplCLrynoLRnN,https://api.spotify.com/v1/tracks/5qykEZTHAcplCLrynoLRnN,https://api.spotify.com/v1/audio-analysis/5qykEZTHAcplCLrynoLRnN,182640,4
0.184,0.968,1,-3.102,1,0.126,3.43e-05,1.06e-06,0.184,0.592,184.345,audio_features,5APGgRWycMTYvDa61oKBGp,spotify:track:5APGgRWycMTYvDa61oKBGp,https://api.spotify.com/v1/tracks/5APGgRWycMTYvDa61oKBGp,https://api.spotify.com/v1/audio-analysis/5APGgRWycMTYvDa61oKBGp,206893,4
0.713,0.664,5,-7.245,0,0.264,0.336,0.0,0.231,0.413,136.104,audio_features,7M62jxrvr7UJdo6DchAFf3,spotify:track:7M62jxrvr7UJdo6DchAFf3,https://api.spotify.com/v1/tracks/7M62jxrvr7UJdo6DchAFf3,https://api.spotify.com/v1/audio-analysis/7M62jxrvr7UJdo6DchAFf3,208307,4
0.55,0.518,7,-6.055,1,0.0253,0.464,0.0,0.125,0.217,103.955,audio_features,4OMAJ5nXjSH5PY30lalIhC,spotify:track:4OMAJ5nXjSH5PY30lalIhC,https://api.spotify.com/v1/tracks/4OMAJ5nXjSH5PY30lalIhC,https://api.spotify.com/v1/audio-analysis/4OMAJ5nXjSH5PY30lalIhC,201160,4
0.763,0.923,9,-3.108,0,0.191,0.103,0.0,0.105,0.934,121.074,audio_features,06VsoIC668pU516T6qrgkJ,spotify:track:06VsoIC668pU516T6qrgkJ,https://api.spotify.com/v1/tracks/06VsoIC668pU516T6qrgkJ,https://api.spotify.com/v1/audio-analysis/06VsoIC668pU516T6qrgkJ,165907,4
0.451,0.961,5,-3.918,1,0.067,3.04e-05,0.0276,0.0784,0.288,136.826,audio_features,1Vi7Diq7u2RBgTRSOAKQgm,spotify:track:1Vi7Diq7u2RBgTRSOAKQgm,https://api.spotify.com/v1/tracks/1Vi7Diq7u2RBgTRSOAKQgm,https://api.spotify.com/v1/audio-analysis/1Vi7Diq7u2RBgTRSOAKQgm,232147,4
0.384,0.981,8,-2.238,0,0.183,0.000568,4.34e-05,0.306,0.351,174.955,audio_features,1DOJAC971RZsoIdyM5sB53,spotify:track:1DOJAC971RZsoIdyM5sB53,https://api.spotify.com/v1/tracks/1DOJAC971RZsoIdyM5sB53,https://api.spotify.com/v1/audio-analysis/1DOJAC971RZsoIdyM5sB53,237820,4
0.201,0.977,11,-5.218,1,0.278,9.27e-06,0.015,0.0969,0.0512,134.192,audio_features,4gSokjaAfP1W9NTfkolzdJ,spotify:track:4gSokjaAfP1W9NTfkolzdJ,https://api.spotify.com/v1/tracks/4gSokjaAfP1W9NTfkolzdJ,https://api.spotify.com/v1/audio-analysis/4gSokjaAfP1W9NTfkolzdJ,277693,4
0.319,0.195,6,-15.462,1,0.0304,0.884,0.621,0.12,0.146,139.438,audio_features,4e1tnykDYqOVinDOraP26V,spotify:track:4e1tnykDYqOVinDOraP26V,https://api.spotify.com/v1/tracks/4e1tnykDYqOVinDOraP26V,https://api.spotify.com/v1/audio-analysis/4e1tnykDYqOVinDOraP26V,231719,4
0.508,0.303,8,-12.783,1,0.0382,0.329,0.407,0.684,0.242,148.319,audio_features,5qaNm5YlJzVvavbwugBTcO,spotify:track:5qaNm5YlJzVvavbwugBTcO,https://api.spotify.com/v1/tracks/5qaNm5YlJzVvavbwugBTcO,https://api.spotify.com/v1/audio-analysis/5qaNm5YlJzVvavbwugBTcO,355053,4
0.403,0.544,8,-9.517,1,0.0318,0.0967,0.000378,0.102,0.0969,139.958,audio_features,56NUWE8LU4tW2p89tlubXo,spotify:track:56NUWE8LU4tW2p89tlubXo,https://api.spotify.com/v1/tracks/56NUWE8LU4tW2p89tlubXo,https://api.spotify.com/v1/audio-analysis/56NUWE8LU4tW2p89tlubXo,355843,4
0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,audio_features,7vu0JkJh0ldukEYbTVcqd0,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,176320,4
0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,audio_features,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4
