Music Name,Artist,Music ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Duration_ms,Key,Mode,Time_signature,Popularity
Interlude: I'm Not Angry Anymore,Paramore,2GBjsCkCpR5w8Zri9aE49H,0.965,0.469,0.309,0.0,0.115,-13.694,0.091,112.412,0.235,52600,7,1,4,69
International Smile,Katy Perry,5OzIe9IL95B23n4rN59JZ3,0.0278,0.514,0.817,0.0,0.137,-4.269,0.0482,129.98,0.548,227821,4,0,4,46
Into The Night,HIM,5ivmJT034TMMEwad0JlNO7,0.0063,0.419,0.868,0.179,0.198,-5.56,0.0529,151.999,0.452,216387,8,1,4,24
Into The Past,Nero,4QreGYqEi7nhRKzoS9DvvT,0.000466,0.431,0.682,0.00311,0.0801,-5.86,0.0374,128.173,0.0386,254989,0,0,4,30
Introspection,MGMT,3An0IzRGfCV2q5KKEAA9Wm,0.00037,0.519,0.84,0.678,0.208,-4.271,0.0363,100.62,0.514,262467,2,1,4,35
Invisible Empire,KT Tunstall,4wXZxuvjhIevIP4sZUWcY3,0.937,0.614,0.256,0.000747,0.247,-13.856,0.0347,134.182,0.368,232966,0,1,4,19
Irish Boy,Patty Griffin,7krGgjMvSOOHQScdOw9wwG,0.941,0.492,0.0795,0.0,0.105,-13.032,0.0412,104.355,0.169,167107,3,1,4,9
Irrelevant Walls And Computer Screens,Philip H. Anselmo and the Illegals,5M466yCjOChVuUjKK9Hnzw,0.000136,0.208,0.819,0.876,0.781,-6.157,0.118,163.41,0.0838,721693,1,0,4,8
Is There Somebody Who Can Watch You,The 1975,0d9J4kIbiCtwY5voEvprpy,0.923,0.372,0.0305,0.000985,0.0851,-19.162,0.0497,112.909,0.107,175568,11,1,5,40
It Ain't Pretty,Lady A,1RzFZQ2OmLsFDZxqMlDbY8,0.227,0.771,0.36,0.0,0.0976,-8.48,0.0386,124.002,0.407,209627,8,1,4,34
It Ain't The Whiskey,Gary Allan,3GjrA05cw03foxmroEQw08,0.00481,0.416,0.673,2.37e-06,0.126,-7.451,0.0356,138.845,0.233,259773,4,0,4,47
It Doesn't Matter to Him,John Grant,12lLodLnZxyYQeYY54NJwR,0.0587,0.561,0.554,0.000908,0.223,-11.0,0.0293,126.028,0.174,386587,0,1,4,14
It Should Be Easy,Britney Spears,6M3ldm7rniOAMGamL68cog,0.246,0.706,0.56,0.0,0.0807,-5.482,0.0777,129.851,0.539,206587,7,0,4,40
It Starts And Ends With You,Suede,6lOcfLKiMt3L9ndwQSPki7,0.000102,0.46,0.926,0.00914,0.497,-3.043,0.0377,118.003,0.461,231520,2,1,4,14
It Takes Two,Katy Perry,4MxGfhE3DKxBhdSWTYvc4h,0.0951,0.724,0.673,0.0,0.0844,-4.348,0.0335,95.98,0.509,234504,8,1,4,43
It Was My Season,Okkervil River,3tImOh1hb8KOxhoVU2TWWq,0.198,0.645,0.598,5.7e-06,0.212,-7.262,0.0426,135.224,0.266,266907,11,1,4,16
It Won't Stop,Sevyn Streeter,2xRYnHQdLD9ketvC01UYYT,0.016,0.657,0.574,8.1e-05,0.172,-9.484,0.0407,119.992,0.211,281080,1,0,4,71
It's A Beautiful Day,Michael Bublé,0mvkwaZMP2gAy2ApQLtZRv,0.0559,0.532,0.795,0.0,0.295,-3.979,0.0358,143.837,0.78,199267,1,1,4,69
It's About Time,Cheryl Cole,6gd3d50sYJY57HxDdwXEdU,0.0151,0.744,0.855,0.0,0.238,-5.334,0.0554,119.962,0.737,229481,1,0,4,16
"It's Alright, It's OK",Primal Scream,2dQAjtrRIC3c5aTe72vrnH,0.21,0.548,0.972,2.59e-05,0.193,-4.611,0.0626,88.083,0.522,311480,2,1,4,29
It's Just Forever,Cage the Elephant,7JSXxBquAJDq28E6XQkJDL,0.00633,0.431,0.889,0.0052,0.315,-1.763,0.0336,136.362,0.755,210333,9,0,4,46
It's Just You,Filter,28IDMBoc3553os994h03z4,0.00441,0.523,0.718,3.63e-06,0.156,-4.271,0.0251,98.003,0.148,252871,0,1,4,15
It's Over,Rod Stewart,78H0GpZn9EXwEI6gr2FZUA,0.425,0.345,0.861,0.00174,0.133,-8.823,0.0471,176.942,0.848,386227,7,1,4,35
It's That Time of Day,Kenny Chesney,6nrzL0l534EIRNKsbEBfCR,0.741,0.738,0.335,0.000221,0.11,-10.906,0.0287,97.152,0.549,293507,2,1,4,32
IV Play,The-Dream,1dpRGsYFwldPxAeobSSTBy,0.139,0.667,0.636,4.61e-06,0.0974,-5.569,0.0613,130.981,0.497,338507,1,1,4,27
Iz Rite,Beady Eye,7IhEGcNEWxUbj1TqgieuQ6,5.21e-05,0.483,0.924,0.0,0.0857,-3.392,0.0391,115.98,0.453,206587,11,0,4,15
Jack,Breach,4UoDF6Sz4M58Tj3pkMSsfg,0.000633,0.901,0.682,0.0876,0.176,-7.983,0.0685,123.973,0.65,311485,11,0,4,41
January,Disclosure,1KwEPtcGABeWiVqetHLDgH,0.0584,0.824,0.624,5.52e-06,0.058,-6.801,0.136,120.008,0.619,354987,3,0,4,43
Jay-Z Blue,Jay-Z,2GKbtXbDgF1Nks1HQm7JVC,0.0196,0.736,0.605,0.00825,0.198,-7.549,0.353,84.776,0.33,230080,0,1,4,34
Jealous,Labrinth,4G92yYrUs0cvY7G41YRI0z,0.874,0.439,0.153,0.0,0.107,-8.95,0.0479,116.76,0.104,287693,1,1,3,77
Jesus Was A RockStar,Scott Stapp,7k6ZQrCSD98mFIDRatLyCj,0.000735,0.538,0.972,0.0,0.147,-3.68,0.0398,143.031,0.807,208453,5,0,4,31
Jesus Wept,Mavis Staples,4s58h1QUiAuXFqDDsa7JJH,0.372,0.742,0.244,0.169,0.105,-13.843,0.04,109.0,0.235,287053,4,0,3,16
Jewels n' Drugs,Lady Gaga,2MqhCzdw8Py25ZHY2Di3Sr,0.00313,0.737,0.893,0.0,0.245,-4.151,0.0687,136.039,0.534,228040,2,1,4,52
Jimmy Collins Wake,Dropkick Murphys,3YmC2Q6kZ4jIrSlxRDEFLZ,0.0472,0.552,0.948,1.83e-06,0.257,-2.935,0.0386,112.047,0.964,179067,3,1,4,34
Joan Of Arc,Madonna,5iVB1TQWZwjcrIoTPdECZ8,0.256,0.739,0.582,4.3e-06,0.116,-7.54,0.0336,122.005,0.401,241800,8,0,4,40
Jock The Singing Welder,Sting,2k6ga4XABVKL6n072aDWcT,0.49,0.522,0.595,0.0,0.0949,-9.468,0.0472,124.546,0.704,168960,4,1,3,13
Jodeci Freestyle,Drake,2xUHiyGeGrWmmfv7NbDTWC,0.0111,0.498,0.844,0.0,0.102,-2.834,0.268,88.435,0.282,254022,2,1,4,55
John Doe,B.o.B,0NIIKjRSjFVfjkgcgWlgQu,0.239,0.722,0.697,0.0,0.062,-7.083,0.0404,120.132,0.487,212006,10,1,4,41
Johnny Bagga' Donuts,Palma Violets,0vHZxPMKTuKopbYyuBsft1,0.0113,0.104,0.869,0.277,0.0945,-2.919,0.0515,161.161,0.364,187787,4,1,1,5
Johnson Blvd,Amos Lee,7yVaOoJkOA6Ds8nL9KFDAe,0.635,0.465,0.447,0.00211,0.0999,-10.34,0.0316,145.695,0.201,255533,11,1,4,38
Joy to You Baby,Josh Ritter,38nbfowGG8bDTe03xkIZQF,0.444,0.511,0.577,0.0507,0.109,-7.526,0.0266,77.046,0.338,280902,5,1,4,23
Jubel,Klingande,27ZhKzjHoE0UUlyMXu0ZFa,0.185,0.698,0.476,0.238,0.0542,-7.459,0.0417,124.986,0.181,283638,0,1,4,57
Jubilee Street,Nick Cave & the Bad Seeds,7rbw06Ngndbs8X4iPdepES,0.436,0.359,0.396,0.00238,0.144,-11.692,0.0272,86.144,0.305,395974,5,1,4,51
"Judge, Jury and Executioner",Atoms For Peace,6du8kRskhFouDQO9mwYoPO,0.495,0.891,0.66,0.842,0.101,-7.706,0.111,139.13,0.633,208331,0,0,1,38
Jump Hi,Lion Babe,2jNSYcYDifZJAAi5gMVJR5,0.00022,0.542,0.804,0.000156,0.0879,-5.368,0.114,93.028,0.587,178560,10,0,4,45
Just a Girl,Brandon Heath,0grZxMpNFzHwF8nJ0HG9QU,0.263,0.352,0.471,0.00037,0.117,-11.862,0.0377,87.433,0.348,264893,6,1,4,42
Just A Girl Like You,LeAnn Rimes,5CsXY1weUvpAypXdVta5p9,0.0136,0.553,0.865,8.48e-06,0.256,-5.647,0.0306,99.958,0.716,233787,0,1,4,7
Just Another Girl,The Killers,3aVyHFxRkf8lSjhWdJ68AW,0.000111,0.547,0.778,0.0136,0.138,-4.529,0.0276,136.98,0.16,262000,1,1,4,63
Just Another Night,Icona Pop,5wXe2rFdSB4refVXbsrVlf,0.152,0.675,0.72,0.0,0.163,-4.835,0.0345,118.003,0.412,179108,5,1,4,26
Just For Now,Maren Morris,0B0Kv1dO7clBuDwZMO0dxP,0.116,0.555,0.636,0.0,0.167,-5.097,0.034,137.732,0.603,240959,8,1,4,41
Just Keep Breathing,We the Kings,67auzVdRGQ4u0ONv2U3WIs,0.0635,0.635,0.731,8.8e-05,0.165,-7.881,0.0367,119.974,0.329,245512,0,1,4,35
Just One Yesterday,Fall Out Boy,5OMCffelD9cnJCgG3xnHzU,0.0423,0.508,0.907,6.83e-05,0.221,-3.443,0.0565,104.997,0.587,244720,6,0,4,61
Just the Rain,Lonestar,2ENbraaiJKQPGy5euNI0FE,0.479,0.308,0.37,0.0,0.107,-7.115,0.0285,138.443,0.18,248000,2,1,4,19
K Hole,Sea Power,1rImNkoLN4t4hfV7AW1w0p,0.0236,0.23,0.911,0.000537,0.1,-4.827,0.075,164.803,0.332,203600,9,1,4,11
K.C.S.,Soulfly,5UQno6wHnWJcmKPFkQ9vEW,5.32e-05,0.443,0.89,0.102,0.17,-3.643,0.0971,100.196,0.184,315960,0,1,4,15
Kalopsia,Queens of the Stone Age,3i2o9tfQ09XJDbrQRN8QhK,0.13,0.375,0.517,0.104,0.122,-7.725,0.0408,143.746,0.201,278120,2,1,3,49
Karate,BABYMETAL,2A4wfplwsIXUUD3UVirWDd,0.00071,0.381,0.982,0.172,0.36,-2.865,0.271,179.924,0.23,263173,7,1,4,55
Karate Chop,Future,2Ih0U9yUuY0oU2In3h21If,0.00326,0.755,0.576,0.0,0.147,-5.427,0.155,134.877,0.555,276373,11,1,4,46
Keep A Watch,Empire of the Sun,5mKaSzYAf7X1Zi1QhWTdwP,0.434,0.412,0.74,1.38e-05,0.101,-6.126,0.0561,62.017,0.37,268225,11,0,4,22
Keep Her on the Low,Mindless Behavior,17UtgFG2LXGufwDEQinvNn,0.0305,0.711,0.614,0.0,0.0652,-6.088,0.211,77.054,0.653,188133,1,1,4,32
Keep It To Yourself,Kacey Musgraves,2fG23IIy7rYN8eMNbAHcS2,0.57,0.641,0.622,8.15e-05,0.0694,-9.153,0.0297,147.997,0.552,196040,0,1,4,51
Keep Them Kisses Comin',Craig Campbell,1ugf7FcFQ0s95CTB0btuzz,0.0524,0.704,0.767,0.000469,0.361,-5.708,0.0398,120.035,0.889,159827,6,1,4,47
Keep Your Eyes Peeled,Queens of the Stone Age,3NsalxTTrWTFPnIrUjl3Ze,0.105,0.494,0.729,0.457,0.114,-8.027,0.0446,105.15,0.282,304160,7,1,3,49
Kemosabe,Everything Everything,1rg9i5UE2qefjows4qWlOl,0.251,0.587,0.728,0.0104,0.551,-6.003,0.0545,173.989,0.707,223733,1,1,4,43
Kinda Fuzzy,Eels,7xXw7n9pQpaaEY8wRLBX4q,0.0106,0.75,0.701,0.00299,0.0452,-4.334,0.0458,119.986,0.592,218400,9,0,4,16
King Of The Underdogs,Newsted,729Tqo5aXo5uRKN2he034c,0.00181,0.591,0.888,0.0364,0.112,-4.601,0.034,94.001,0.567,360667,8,1,4,30
King Push,Pusha T,1WRV8yp08cYHcvdEwuS0cU,0.0468,0.393,0.815,0.00035,0.152,-5.279,0.334,182.034,0.212,172333,2,1,3,44
Kingmaker,Megadeth,0Su0SQsuEdEvb9bqvL2auD,5.46e-06,0.37,0.978,0.000953,0.103,-4.261,0.378,196.015,0.158,256440,2,1,4,36
Kingpin,Jake Bugg,4QLjDNgjKEhtNNrMGUxnPO,0.00108,0.459,0.914,0.0,0.0832,-3.185,0.0436,80.999,0.542,150246,2,1,4,17
Kiss Land,The Weeknd,5idmfDT06TjCQ1SPDsa5qh,0.0415,0.324,0.852,0.0,0.061,-6.675,0.109,121.881,0.4,455333,11,0,4,64
Kiss You There,Ronnie Dunn,2j3V3LLC1KrLnVX4cdvZoV,0.0626,0.545,0.724,0.0,0.331,-5.19,0.0284,81.008,0.545,228965,9,0,4,23
Kisses Down Low,Kelly Rowland,4KhanrenBxgyXYkFCArMyd,0.0166,0.632,0.723,3.74e-05,0.104,-9.323,0.0682,137.958,0.243,254867,5,0,4,54
Kitchen Table,Jake Bugg,6k2GFsbZf0z7wizEEAuI0S,0.0928,0.799,0.511,1.89e-06,0.105,-5.261,0.029,113.181,0.764,295133,5,0,4,20
Knee Deep In My Heart,Shane Filan,3spfbcz8PPOLJ7euOo6TRz,0.235,0.626,0.856,0.0,0.326,-5.657,0.0529,99.023,0.791,186246,9,1,4,41
Knee Socks,Arctic Monkeys,2LGdO5MtFdyphi2EihANZG,0.123,0.665,0.542,0.00291,0.342,-8.323,0.033,97.975,0.587,257563,11,0,4,78
Knockdown Dragout,Sammy Hagar,5wfrTqzR1dSPYv0i6I5WKT,0.000217,0.518,0.862,0.000534,0.217,-6.091,0.0388,143.979,0.681,137320,6,1,4,30
Know Bout Me,Timbaland,0mcrxVVgQd6jUpLArEB4k6,0.0422,0.786,0.719,0.00779,0.339,-6.832,0.0513,107.009,0.195,263347,2,1,4,35
Know Til Now,Jim James,5DR1OMcfh4sGom5RJfphZC,0.741,0.26,0.594,0.487,0.132,-9.907,0.042,93.254,0.222,386800,9,0,4,20
Kolors,Goodie Mob,7urrpTy9j5QGMYrZpPwuEy,0.416,0.482,0.722,0.0,0.502,-7.968,0.314,105.123,0.484,270160,0,1,4,6
Kush Coma,Danny Brown,0FC0A4pl5mGYaS2JporIuU,0.00501,0.574,0.965,0.0,0.188,-4.643,0.116,130.776,0.301,281012,1,1,4,47
Kveikur,Sigur Rós,3F821OqRN1oGQg8FKC0S5U,0.00103,0.273,0.917,0.047,0.113,-6.42,0.148,139.96,0.0377,355347,9,0,4,30
L.A. Story,Sammy Adams,3NxAxBnK66q0ZpIWeH9xlp,0.0784,0.593,0.872,0.0,0.286,-4.525,0.0959,91.964,0.523,208000,1,0,4,44
La Familia,Jay-Z,2la10ufvOkSlJ4jCRp2NXl,0.00148,0.753,0.501,0.00186,0.235,-6.853,0.151,135.91,0.252,213920,1,0,4,35
Lab Monkey,Alice in Chains,4uoo0YvgcmZAiUTPsWn1aM,2.21e-05,0.347,0.741,0.912,0.102,-6.066,0.0327,108.189,0.195,358362,6,1,4,36
Lance Jr,Courtney Barnett,5WcsKj0O2FG8etJAfnogBa,0.0193,0.713,0.647,0.0199,0.0886,-9.275,0.0362,116.392,0.514,207547,2,1,4,30
LAnd of the Snakes,J. Cole,0hW72l6tZgSY7Od2OUVDIC,0.228,0.774,0.729,0.0,0.257,-7.806,0.293,104.009,0.475,254453,2,1,4,65
Lantern,Birds of Tokyo,0ciA43AxH3rZASCUBmYvPJ,0.241,0.405,0.672,0.0352,0.14,-7.214,0.0395,168.465,0.284,262800,0,1,4,40
Last Day Of School,Boston,77wRn640iIPc3w0FoBRzOn,0.00198,0.374,0.732,0.884,0.347,-9.219,0.0387,107.386,0.478,122560,0,1,4,26
Last Hope,Paramore,2VBluJiNj9bKohWX0dY1Lh,0.00411,0.465,0.711,0.000548,0.164,-6.178,0.0265,101.46,0.255,309973,5,1,4,62
Last Living Cowboy,Toby Keith,40QYehV6XB0p0ZJG1nLLDK,0.0685,0.697,0.771,2.51e-05,0.268,-4.658,0.0386,95.022,0.699,174893,7,1,4,24
"Late March, Death March",Frightened Rabbit,4cJIcaWrNiy7AqownBIbwf,0.146,0.527,0.909,0.182,0.113,-5.631,0.0356,90.037,0.657,242040,5,1,4,35
Late Night,Foals,5WDrfryQ0KUGqj5rMSmyCY,0.0225,0.87,0.701,0.479,0.104,-7.385,0.0485,121.988,0.195,504726,7,1,4,60
Later...When The TV Turns To Static,Glasvegas,1f1L3vPIZdzYrXlTJJJbqm,0.0159,0.21,0.548,0.0,0.122,-6.704,0.0385,179.639,0.0398,323200,11,0,4,15
Laurel,Goldfrapp,5ZKE1LY3J3zf50NSOoVUD1,0.97,0.27,0.227,0.035,0.125,-13.875,0.0358,119.004,0.179,250347,3,0,4,10
Lay Down Your Weapons,K. Koke,2w6I2yONriX6WzHib25zMk,0.083,0.572,0.943,0.0,0.106,-5.651,0.292,88.226,0.291,224239,7,0,4,29
Lay Low,Josh Turner,5CdOqNxkQ7054Rp86f5OWi,0.0794,0.634,0.679,0.000125,0.116,-5.922,0.0282,109.005,0.377,260853,11,1,4,50
Le Pingouin,Carla Bruni,6lwwiO35HcxcSfOQNgMITz,0.841,0.892,0.423,1.2e-05,0.112,-6.054,0.0744,107.774,0.847,138133,2,1,4,22
Lean,The National,2wdRWIsv9QnDFO9trsniXw,0.742,0.562,0.483,0.621,0.0806,-8.87,0.031,112.05,0.408,271267,7,1,4,42
Learn To Dance,Andrew McMahon,2Hb4cQNAvSgoaWx25QlDOw,0.0124,0.601,0.554,1.05e-05,0.104,-8.532,0.0504,90.991,0.0898,197016,1,0,4,27
Leather Jacket Love Song,The Cribs,2HKYzss2hIpWiObSDqlXIa,0.000345,0.383,0.934,0.162,0.0801,-4.023,0.0428,142.931,0.41,186280,3,1,4,23
Leaves Of Golden Brown,Harper Simon,6RjZ1VwsW4g93aX3dyu01M,0.0184,0.454,0.594,0.767,0.121,-10.434,0.0266,157.947,0.479,292160,4,0,4,0
Leavin' the Light On,Darius Rucker,03YqVBjqIVJbxYcW0c5S8E,0.393,0.691,0.452,3.46e-05,0.34,-9.61,0.0273,77.006,0.649,236333,9,1,4,29
Legacy,In This Moment,12f3kgz9J1vU0Sd3qISMuJ,0.0436,0.238,0.854,6.82e-06,0.334,-4.565,0.0682,178.076,0.138,289026,2,1,4,39
Legendary Lovers,Katy Perry,5Uc37Y6FijZcM538PqqkWd,0.0224,0.623,0.836,0.0,0.078,-4.788,0.0846,126.025,0.386,224216,4,0,4,52
Lessons,Stormzy,5iVGN1Th2DqyWVNIBM8Vwk,0.574,0.637,0.509,0.0,0.154,-7.985,0.38,94.202,0.461,187933,9,0,4,61
Let It Feel Good (My Eagles),White Denim,65WdrYO1aVfrAFC66U9tqs,0.339,0.431,0.801,7.23e-06,0.0813,-7.131,0.0854,93.049,0.604,224547,7,1,4,17
Let Legend Mark Me as the King,Christopher Lee,69BdRU3cyxzGCEpugK3Ghh,0.00231,0.438,0.822,0.141,0.113,-8.183,0.0582,100.159,0.356,345141,5,1,4,19
Let Me Love It Out of You,Tim McGraw,6BxljNYeBfXNcWQcdt1KVu,0.0668,0.396,0.553,2.25e-06,0.0823,-4.933,0.0298,109.515,0.515,334973,8,1,3,16
Let Me Move You,Jimi Hendrix,4L1MrFFkGrs5Mxkj7Xamti,0.202,0.356,0.877,0.37,0.282,-8.296,0.0563,137.653,0.806,410360,7,1,4,24
Let Nas Down,J. Cole,6WouUO5WEg0ncfGn6dkB4I,0.0253,0.466,0.741,0.0,0.298,-5.65,0.237,83.192,0.369,277200,0,1,4,56
Let The Bass Go,Snoop Dogg,1nmRK4GskYDqBumRucKgPk,0.00137,0.67,0.939,0.0,0.142,-7.581,0.24,130.027,0.516,235560,8,1,4,27
Let The Groove Get In,Justin Timberlake,2AobDJxjDp5TbxGdR3JGen,0.204,0.785,0.841,0.00235,0.29,-5.962,0.064,116.921,0.437,431613,4,0,4,47
Let Them See You,Colton Dixon,7jeAbAj6qdfqBWFjlOpOem,0.717,0.307,0.273,0.0,0.104,-9.21,0.0317,82.341,0.259,256120,5,1,1,31
Let's Go There,Brothers Osborne,7cyv1UfIYcZJDQ8pVfL3G4,0.225,0.571,0.823,0.0,0.309,-3.687,0.0412,154.02,0.829,177987,0,1,4,37
Lettin' The Night Roll,Justin Moore,33LSgUa20mKNgeut1XwP2E,0.0873,0.542,0.859,0.0,0.145,-5.137,0.0424,140.9,0.637,203120,2,1,4,56
Levitate,Twenty One Pilots,2uBhGx3m5iJrtsql8Qk00j,0.0857,0.7,0.934,0.226,0.114,-5.941,0.17,92.973,0.224,145947,6,0,4,61
Life Is Hard,Edward Sharpe & the Magnetic Zeros,1FUCag8lrkVc6TTLrizP9Z,0.422,0.38,0.671,0.0,0.335,-6.678,0.0374,171.979,0.361,210667,10,1,3,14
Life Of Misery,Drowning Pool,62L4xJi6754fB2dsjiZH0z,8.08e-05,0.411,0.94,0.0,0.342,-4.053,0.114,165.03,0.468,230433,1,1,3,35
Life of the Party,All Time Low,4pcyWJiAvOwdVxn7xjhR0N,9.83e-05,0.553,0.83,0.0,0.343,-5.697,0.038,101.994,0.236,205307,6,0,4,43
Life on a Rock,Kenny Chesney,6OCV8twS2T5BxBNEFsPc4t,0.269,0.673,0.398,0.000701,0.0997,-9.217,0.048,173.945,0.731,173747,2,1,4,29
Lifted,CL,0eqvTUsVkEJsD2sz6zFieN,0.0015,0.369,0.698,0.0,0.217,-4.155,0.156,181.353,0.286,175402,0,1,4,46
Light Me Up,Kristian Bush,1TpYvMwCCGqyGMMWfsNpGs,0.0642,0.42,0.864,4.34e-06,0.146,-3.258,0.0477,163.987,0.537,213333,0,1,4,13
Lighters (The One),Gabz,3EDOxmyraPpawJs2sJqsRY,0.0216,0.655,0.785,0.0,0.206,-4.502,0.0392,101.991,0.409,164587,0,0,4,35
Like A Champion,Selena Gomez,6vftvAdsEAAJTGQrUmHnei,0.0736,0.705,0.903,0.0,0.185,-4.091,0.118,90.001,0.935,175760,9,0,4,45
Like a Cowboy,Randy Houser,5uKhRgj7f3SL6CRPJCJMeb,0.254,0.511,0.687,2.49e-06,0.108,-4.328,0.0326,139.995,0.172,262133,1,1,4,50
Like a Drum,Guy Sebastian,1QLASZej35mTgLQyNyoZ8F,0.00312,0.682,0.846,0.0,0.161,-2.34,0.0309,130.077,0.761,181907,4,1,4,51
Like a Rocket Man,David Bowie,1UK17IzepvJzzRnJzW6OY1,0.00111,0.487,0.846,1.13e-06,0.16,-6.338,0.0489,166.996,0.7,209372,5,1,4,16
Like The Morning Dew,Laura Mvula,0odyV0sqN0WyShQhrOkawM,0.505,0.652,0.334,0.000409,0.205,-9.06,0.0252,95.03,0.29,220573,2,1,4,24
Lil Snupe Intro,Lil Snupe,5CiVeMl88CnbJbRAHMU6xG,0.00953,0.755,0.804,0.0,0.102,-7.477,0.357,83.945,0.552,147800,9,0,4,21
Line Of Fire,Junip,1t6zwEOPQUz9QIjlwZ5UGF,0.472,0.484,0.75,0.523,0.111,-8.033,0.0417,90.377,0.284,339293,2,1,4,46
Little Bit Gypsy,Kellie Pickler,1B9m8jZckAwbItuaf93GK4,0.24,0.461,0.783,8.01e-05,0.117,-4.346,0.0386,171.941,0.667,186533,8,1,4,25
Little Bit Of Everything,Keith Urban,1J8j3IeJz1HXoHF59LoP4h,0.239,0.619,0.882,0.0,0.033,-5.99,0.0912,159.98,0.897,205707,8,1,4,47
Little Black Dress,One Direction,4lxaurdMyGkt1tOrdwRoVO,0.000467,0.63,0.881,0.0,0.0405,-3.506,0.0433,121.468,0.54,157653,4,1,4,61
Little Boy Blue (Your Daddy's Gone),Yoko Ono,5NIkDZSXQPLhXgoCqdwTSo,0.757,0.323,0.383,0.0616,0.116,-11.175,0.0742,203.807,0.204,226280,2,1,4,6
Little Green Amp,Dave Davies,1zDrTtLt5RhURyu1Juor93,0.0583,0.46,0.823,0.0,0.333,-2.676,0.0395,114.951,0.639,274833,0,1,4,0
Little Hospitals,Biffy Clyro,2w07QqiWgM51uoHmBFoTPY,9.51e-06,0.45,0.906,0.032,0.206,-3.825,0.0384,179.969,0.502,215453,1,1,4,17
Little Me,Little Mix,5FiBzGgY8zYSdWN7hWfVz2,0.206,0.371,0.795,0.0,0.181,-5.092,0.0785,79.837,0.544,235360,5,0,4,58
Little Miss Tear Stain,Toby Keith,1Ly6L8pXrpXdzcFwJ7niot,0.0584,0.73,0.785,9.73e-05,0.0893,-4.023,0.0268,108.971,0.883,182333,9,1,4,20
Little Space,The Limousines,12KEqo6Qv3pcoqel36FQgw,0.251,0.501,0.793,0.0,0.0794,-3.648,0.0365,122.985,0.426,158859,9,0,4,10
Little White Lies,One Direction,0O6VeBiFCwHrpVURJSsGsU,0.00726,0.591,0.899,0.0,0.393,-3.768,0.0536,139.547,0.446,197920,0,1,4,60
Live and Learn (I Will),2 Chainz,5SiL0DC56bUFUXMgmycGgK,0.109,0.643,0.802,0.0,0.076,-5.705,0.464,76.266,0.396,268040,10,0,4,15
"Live Fast, Die Beautiful",Escape the Fate,0GJQ18VFZdZQ8ryysPN0sn,0.000445,0.537,0.971,3.79e-05,0.206,-4.221,0.0985,130.003,0.41,232261,5,0,4,36
Live For,The Weeknd,5TiqpChMv5rqzAwfRr8h1Y,0.517,0.624,0.68,0.0,0.114,-7.64,0.112,75.983,0.227,222667,0,1,4,48
Live For You,LL Cool J,1j9efzSIAq9T2GyHqV0egG,0.083,0.627,0.89,0.0,0.117,-4.153,0.167,89.947,0.483,224733,0,1,4,5
Live Your Life,Mika,0SuBZErVjsmwNucfoz0thF,0.0013,0.617,0.82,0.0,0.171,-5.457,0.0445,104.038,0.736,180573,5,0,4,44
Lived a Lie,You Me at Six,5GOSzDw4CGK2j5EmyisPmA,0.0486,0.468,0.889,0.0,0.351,-3.945,0.0408,133.663,0.514,203253,7,1,4,48
Livin Life (On The Edge of A Knife),Bullet For My Valentine,6JfjspBtWnDtvF700GeHVu,2.81e-05,0.455,0.924,0.00284,0.103,-4.181,0.0797,140.259,0.305,241960,1,1,4,35
Livin' It Up,Ciara,2fIHVsEHKP4gGNi9zYeYNj,0.00297,0.732,0.761,1.62e-05,0.0996,-4.163,0.0544,99.963,0.265,225920,5,0,4,33
Living In The Eye Of The Storm,Trapt,2xlNFJtpBkXQJpCfaZZkKL,0.0138,0.507,0.828,0.0,0.257,-4.58,0.042,157.97,0.496,231013,10,0,4,30
Lock You Up,Charli XCX,0r6r49D3KGqa4wjn660NBo,0.00505,0.535,0.923,0.0028,0.197,-4.052,0.0317,119.797,0.692,211467,0,1,4,26
Lockdown,Anderson Paak,5oZps6mYqU5s7A4WjUZggJ,0.144,0.928,0.437,0.000357,0.147,-7.081,0.127,100.056,0.496,212613,1,0,4,53
Loco,Enrique Iglesias,6yjsa6c8nSGQqXF12vFSpp,0.404,0.756,0.863,0.0,0.112,-3.39,0.028,132.987,0.915,213147,7,1,4,69
Lola Montez,Volbeat,1wnq9TwifJ9ipLUFsm8vKx,0.000139,0.513,0.875,3.28e-05,0.0715,-4.819,0.0336,151.986,0.677,267680,2,1,4,59
Lolly,Maejor Ali,2xtIAFJIMkzHGHiCrJ9iwd,0.0376,0.663,0.889,0.0,0.784,-2.975,0.303,152.186,0.837,225507,1,1,4,65
Lonely Eyes,Chris Young,2j79NtwxoWDmkiH4MGwdLq,0.0326,0.657,0.674,1.88e-05,0.0947,-5.273,0.0319,106.005,0.336,217413,1,1,4,59
Lonesome Rider,Volbeat,3NYIzP0R103f8s95OIxWpZ,0.0074,0.602,0.941,0.00201,0.157,-4.152,0.0384,111.988,0.604,244560,0,0,4,45
Long Hard Road,Alan Jackson,6mhWFpbEhuJp2RtMUpshxE,0.611,0.404,0.476,0.0053,0.283,-11.922,0.0453,201.176,0.589,386027,4,1,4,34
